id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
apt-0028,Alfred Adler,Alfred,Adler,psychiatrist,science,,Austria,1870,1937,translation,3,Adler,Adler means eagle in German; Jung linked his surname to the will to power.,German: eagle,birth_name,https://en.wikipedia.org/wiki/Alfred_Adler,https://en.wiktionary.org/wiki/Adler,https://en.wikipedia.org/wiki/Nominative_determinism,Adler means eagle in German but Jung's will-to-power reading is anecdotal; no documented name-occupation link in sources.,verified
apt-0029,Alfred Dennis,Alfred,Dennis,dentist,medicine,,United States,,,phonetic,3,Dennis,"Dennis sounds like dentist, matching Pelham et al. finding that Dennises gravitate to dentistry.",,unknown,https://npiregistry.cms.hhs.gov/,,https://doi.org/10.1037/0022-3514.82.4.469,Name-first NPI verification of Dennis dentist pattern. Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL.,probable
apt-0030,Alfred Diver,Alfred,Diver,cricketer,sports,Cambridgeshire,England,1827,1876,wordplay,3,Ducky,"Known as Ducky Diver, his nickname matched his surname for a Victorian professional.",,professional_name,https://www.espncricinfo.com/cricketers/ducky-diver-12183,,,Birth name Alfred John Day Diver; 84 first-class matches.,verified
apt-0031,Alfred Hitchcock,Alfred,Hitchcock,film director,arts,Association of Chief Police Officers,England,1899,1980,semantic,3,Hitchcock,"Hitchcock suggests a sudden hitch and shock, apt for the master of suspense.",,birth_name,https://en.wikipedia.org/wiki/Alfred_Hitchcock,,https://en.wikipedia.org/wiki/Aptronym,Distinct from ACPO knife-crime spokesman of same surname. / Not the film director; ACPO spokesman. Audit: Connection fabricates hitch+shock from Hitchcock; notes also reference wrong ACPO spokesman merge. No sourced etymology links surname to suspense.,rejected
apt-0032,Alfred Russel Wallace,Alfred,Wallace,naturalist,science,,England,1823,1913,semantic,2,Wallace,Wallace suggests a wall only weakly for the co-discoverer of natural selection.,English topographic: wall,birth_name,https://en.wikipedia.org/wiki/Alfred_Russel_Wallace,https://www.etymonline.com/word/wall,,Independent discovery of evolution by natural selection.,borderline
apt-0033,Alison Light,Alison,Light,painter,arts,,United States,,,direct,4,Light,"Light names illumination, apt for a Sarasota abstract painter.",,unknown,https://lightartwork.com/,,https://lightartwork.com/,,verified
apt-0034,Allan Dennis,Allan,Dennis,dentist,medicine,,United States,,,phonetic,3,Dennis,"Dennis resembles dentist, echoing Pelham et al. implicit egotism finding.",,unknown,https://npiregistry.cms.hhs.gov/,,https://doi.org/10.1037/0022-3514.82.4.469,Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL. Flagged automatically: connection wording asserts a loose link.,borderline
apt-0035,Allen Korn,Allen,Korn,podiatrist,medicine,,United States,,,phonetic,2,Korn,Corn is a common foot ailment treated by podiatrists.,,unknown,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,Audit: Korn/corn foot ailment is phonetic stretch.,probable
apt-0036,Allison Field,Allison,Field,television meteorologist,weather,WABC New York,United States,1923,2023,semantic,4,Field,Her surname Field matches her career as a television meteorologist like her father Frank Field.,,unknown,https://en.wikipedia.org/wiki/Frank_Field_(meteorologist),https://en.wiktionary.org/wiki/field,,"Daughter of Frank Field; occupation confirmed via Frank Field Wikipedia article. Audit: Her surname descends from her father Frank Field's anglicisation of Feld, so the aptness is inherited from a name change one generation earlier. Audit: person_source_url verified Frank Field not Allison; daughter confirmed in Frank Field Wikipedia; birth_name unverified for Allison.",probable
apt-0037,Alper Gezeravci,Alper,Gezeravci,astronaut,transport,Turkish Space Agency,Turkey,1979,,translation,3,Gezeravci,"Gezeravci means traveller in Turkish, fitting an astronaut and airline captain.",Turkish: traveller,birth_name,https://en.wikipedia.org/wiki/Alper_Gezeravci,https://en.wiktionary.org/wiki/gezmek,,First Turkish citizen in space on Axiom-3.,verified
apt-0038,Am Rong,Am,Rong,Khmer Rouge spokesman,politics,,United States,1929,1975,phonetic,3,Rong,Western journalists noted the irony of a spokesman named Am Rong giving overly optimistic war briefings.,,birth_name,https://en.wikipedia.org/wiki/Am_Rong,,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,Country should be Cambodia not United States. person_source_url was Slate listicle. Audit: person_source_url was Slate listicle; country was United States. Wikipedia confirms Cambodian spokesman and name irony.,probable
apt-0039,Amanda Cheesley,Amanda,Cheesley,Press officer at Copa-Cogeca farming lobby,politics,Copa-Cogeca,Belgium,,,semantic,4,Cheesley,"Cheesley evokes cheese, apt for a press officer at Europe's largest farming union.",,unknown,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,,https://www.politico.eu/article/nominative-determinism-brief-history-of-names-that-sound-like-jobs/,Person verified via Politico article only. Audit: Cheesley evokes cheese via hedging; -ley diminutive is not cheese and person verified only via Politico listicle.,rejected
apt-0040,Ambroise Paré,Ambroise,Paré,surgeon,medicine,,France,1510,1590,other,2,Paré,Paré is his historical French surname with no documented occupational etymology link.,French: paré (prepared),birth_name,https://en.wikipedia.org/wiki/Ambroise_Par%C3%A9,https://en.wiktionary.org/wiki/par%C3%A9,,"Surgeon to four French kings. Audit: Paré is his French surname, not a documented translation link to paré (prepared).",probable
apt-0041,Amy Castor,Amy,Castor,storm tracker,weather,News 9 Oklahoma City,United States,,,phonetic,2,Castor,"Her surname Castor echoes caster, fitting a field storm tracker who feeds live weather video.",,unknown,https://www.cbsnews.com/news/storm-chasers-val-and-amy-castor/,,,Flagged automatically: connection wording asserts a loose link.,borderline
apt-0042,Amy Freeze,Amy,Freeze,meteorologist,weather,WABC-TV,United States,1974,,semantic,4,Freeze,Her surname Freeze denotes cold weather she forecasts as a television meteorologist.,,birth_name,https://en.wikipedia.org/wiki/Amy_Freeze,,https://en.wikipedia.org/wiki/Aptronym,"Audit: Score 5 inflated; connection used hedging ""evokes"" for a clear but not near-exact surname match.",verified
apt-0043,Amy Gore,Amy,Gore,surgical critical care surgeon,medicine,,United States,,,semantic,3,Gore,Gore denotes bloodshed inherent to critical care surgery.,,unknown,https://npiregistry.cms.hhs.gov/,,,Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL.,probable
apt-0044,Amy Winehouse,Amy,Winehouse,singer-songwriter,arts,,England,1983,2011,wordplay,2,Winehouse,"Winehouse joins wine and house, apt for a singer who died of alcohol poisoning at home.",,birth_name,https://en.wikipedia.org/wiki/Amy_Winehouse,,https://en.wikipedia.org/wiki/Aptronym,Audit: Winehouse wordplay is morbid coincidence but surname is birth name; connection overstated at 4.,verified
apt-0045,Anderson Nurse,Anderson,Nurse,registered nurse,medicine,,United States,,,direct,5,Nurse,His surname is Nurse and he works as a registered nurse.,,unknown,https://npiregistry.cms.hhs.gov/,,,Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL.,probable
apt-0046,Andre Brooks,Andre,Brooks,meteorologist,weather,KX News Bismarck,United States,,,semantic,3,Brooks,His surname Brooks denotes streams and waterways relevant to Plains hydrology and flooding.,,unknown,https://www.kxnet.com/author/andre-brooks/,https://en.wiktionary.org/wiki/brook,,,verified
apt-0047,Andre Fang,Andre,Fang,dentist,medicine,,United States,,,semantic,4,Fang,"Fangs are teeth, the focus of dentistry.",,unknown,https://npiregistry.cms.hhs.gov/,,,Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL.,probable
apt-0048,André-Marie Ampère,André-Marie,Ampère,physicist,science,,France,1775,1836,direct,1,Ampère,The ampere unit of electric current is named directly for him.,,birth_name,https://en.wikipedia.org/wiki/Andr%C3%A9-Marie_Amp%C3%A8re,,,SI base unit namesake. Audit: The ampere unit was named after Ampère; backwards eponym—name followed the discovery not the reverse.,rejected
apt-0049,Andre Wisdom,Andre,Wisdom,football defender,sports,Liverpool,England,1993,,ironic,3,Wisdom,His surname is wisdom but he once drove his car into a woodland puddle on a wrong turn.,,birth_name,https://en.wikipedia.org/wiki/Andre_Wisdom,,https://www.espn.com/espn/print?id=37577543,Liverpool academy graduate; later at Derby County.,verified
apt-0050,Andreas Vesalius,Andreas,Vesalius,anatomist,medicine,University of Padua,Habsburg Netherlands,1514,1564,other,2,Vesalius,Vesalius offers no documented name-to-anatomy link though he founded modern human dissection.,,birth_name,https://en.wikipedia.org/wiki/Andreas_Vesalius,,,Author of De humani corporis fabrica (1543).,borderline
apt-0051,Andreas Wank,Andreas,Wank,ski jumper,sports,,Germany,1988,,phonetic,2,Wank,His surname is an English vulgarism unrelated to ski jumping.,,unknown,https://www.olympedia.org/athletes/119519,,https://www.keranews.org/2012-07-25/olympic-athletes-names-endurance-track-moist-swimming-and-a-leeper,German surname; English homophone only.,borderline
apt-0052,Andrew Ballaro,Andrew,Ballaro,consultant urologist,medicine,Royal Free Hospital,United Kingdom,,,semantic,2,Ball,Ball is a common English surname with only slang overlap to urology.,,unknown,https://mrandrewballaro.co.uk/,,https://doi.org/10.1308/147363515X14134529299420,GMC 4027768; Ball surname listed in Limb et al. 2015 urology table. Audit: Ball/testicle slang is weak for common name element; Limb aggregate surname only partly attested.,probable
apt-0053,Andrew Fisher,Andrew,Fisher,oceanographer,science,University of California Santa Cruz,United States,,,semantic,4,Fisher,Fisher denotes one who fishes fitting an oceanographer studying hydrothermal vents and seafloor water.,,unknown,https://eps.ucsc.edu/people/?directoryprofilecruzid=afisher,,,Distinguished professor of Earth and planetary sciences.,verified
apt-0054,Andrew Fountain,Andrew,Fountain,glaciologist,science,Portland State University,United States,,,semantic,3,Fountain,His surname Fountain names flowing water fitting a glaciologist who studies meltwater from glaciers.,,unknown,https://www.pdx.edu/faculty-experts/expert/andrew-fountain,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Professor of geology and geography. Audit: Score 5 inflated; fountain-of-water link needs explanation and is not near-exact.,verified
apt-0055,Andrew Hull Foote,Andrew,Foote,Rear admiral,military,United States Navy,United States,1806,1863,phonetic,3,Foote,"Foote is a homophone of foot, while he commanded the Western Gunboat Flotilla on the Mississippi.",,birth_name,https://en.wikipedia.org/wiki/Andrew_Hull_Foote,,,Son of Senator Samuel Foot/Foote.,probable
apt-0056,Andrew Painter,Andrew,Painter,MLB pitcher,sports,Philadelphia Phillies,United States,2003,,direct,5,Painter,His surname matches the position name pitcher.,,unknown,https://www.baseball-reference.com/players/p/paintan01.shtml,,,,verified
apt-1267,Andrew Pothecary,Andrew,Pothecary,rheumatology lead pharmacist,medicine,Royal Cornwall Hospitals NHS Trust,United Kingdom,,,direct,5,Pothecary,Pothecary is the historical word for a pharmacist and he is a specialist hospital pharmacist.,English: apothecary (pharmacist),unknown,https://pharmaceutical-journal.com/article/feature/i-have-issued-15-repeat-prescriptions-this-morning-a-day-in-the-life-of-a-rheumatology-pharmacist,https://en.wiktionary.org/wiki/apothecary,https://improbable.com/2015/03/17/nominative-determinism-a-pothecary-the-pharmacist/,Profiled in The West Briton as Mr A Pothecary the pharmacist; lead pharmacist since 2011.,verified
apt-0057,Andrew Waterhouse,Andrew,Waterhouse,wine chemist,science,University of California Davis,United States,,,semantic|ironic,4,Waterhouse,Waterhouse names water fitting a professor of viticulture and enology studying wine chemistry.,English compound surname,unknown,https://wineserver.ucdavis.edu/people/andrew-waterhouse,,,Nominative contradeterminism example: water expert in wine. / Professor emeritus of enology; nominative contradeterminism case cited in literature.,verified
apt-0058,Andrija Vuković,Andrija,Vuković,football goalkeeper,sports,FK Rad,Serbia,1986,,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbian.,Serbian: wolf,birth_name,https://en.wikipedia.org/wiki/Andrija_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,Serbian SuperLiga goalkeeper.,verified
apt-0059,Andy Carroll,Andy,Carroll,football striker,sports,England national team,England,1989,,semantic,4,Carroll,At 6 ft 4 in he was a Premier League header specialist with 24 headed goals.,,birth_name,https://en.wikipedia.org/wiki/Andy_Carroll,,https://news.williamhill.com/football/premier-league/most-headed-goals-in-top-flight-history/,Newcastle and Liverpool striker. Audit: Carroll has no etymological link to heading; connection fabricates a stat (24 headed goals) as name fit.,rejected
apt-0060,Angel Colon,Angel,Colon,gastroenterologist,medicine,,United States,,,semantic,5,Colon,His surname names the organ his specialty treats.,,unknown,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,probable
apt-0061,Angel Martínez Vivas,Angel,Martínez Vivas,Catholic bishop,religion,Diocese of Tsiroanomandidy,Madagascar,1904,1981,semantic,4,Angel,His given name Angel names the heavenly messengers central to Christian faith he preached as bishop.,,unknown,https://www.catholic-hierarchy.org/bishop/bmarviv.html,,,"Bishop of Tsiroanomandidy Madagascar 1959–1977. Audit: Angel given name for Catholic bishop is standard Hispanic naming, not aptronym.",rejected
apt-0062,Angel Means,Angel,Means,hospice director,medicine,Visiting Nurse Association,United States,,,wordplay,4,Means,Angel with means leads end-of-life hospice care.,,unknown,https://www.sevendaysvt.com/arts-culture/aptronyms-2014-are-descriptive-monikers-coincidence-or-fate-2488690/,,https://www.sevendaysvt.com/arts-culture/aptronyms-2014-are-descriptive-monikers-coincidence-or-fate-2488690/,,probable
apt-0063,Angel Rodríguez Gamoneda,Angel,Rodríguez Gamoneda,Catholic bishop,religion,Vicariate of Iquitos,Peru,1893,1985,semantic,4,Angel,His given name Angel names heavenly messengers central to the faith he preached as bishop.,,unknown,https://www.catholic-hierarchy.org/bishop/broga.html,,,Vicar apostolic of Iquitos Peru 1955–1967. Audit: Same Angel given-name pattern for bishop; not a surname coincidence.,rejected
apt-0064,Angus King,Angus,King,U.S. senator and former governor,politics,United States Senate,United States,1944,,semantic,4,King,"His surname is King while he served as governor and senator, offices associated with executive authority.",,birth_name,https://en.wikipedia.org/wiki/Angus_King,,,Audit: King is a common English surname; holding governor/senator office does not create an aptronym.,rejected
apt-0065,Ann Greathouse,Ann,Greathouse,realtor,business,,United States,,,semantic,4,Greathouse,Her surname sells the product realtors market.,,unknown,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,probable
apt-0066,Anna Pavlova,Anna,Pavlova,ballerina,arts,Imperial Russian Ballet,Russia,1881,1931,wordplay,3,Pavlova,"Pavlova shares its name with the light meringue dessert, apt for a delicate prima ballerina.",,unknown,https://en.wikipedia.org/wiki/Anna_Pavlova,,,"Dessert named after her, not vice versa. Audit: Pavlova dessert named after ballerina not vice versa; inverse naming not aptronym.",rejected
apt-0067,Anna Smashnova,Anna,Smashnova,tennis player,sports,,Israel,1976,,semantic,4,Smashnova,"Smash is a forceful tennis shot, echoed in her surname.",,birth_name,https://en.wikipedia.org/wiki/Anna_Smashnova,,,Soviet-born; competed for Israel. Flagged automatically: connection wording asserts a loose link.,borderline
apt-0068,Anne Dyer,Anne,Dyer,natural dyes author,science,,United Kingdom,,,semantic,5,Dyer,Dyer names her trade matching her book Dyes from Natural Sources.,,unknown,https://www.newscientist.com/article/1833344-feedback-238/,,https://www.newscientist.com/article/1833344-feedback-238/,New Scientist Feedback noted the perfect title-subject match.,verified
apt-0069,Anne Mary Fang,Anne Mary,Fang,prosthodontist,medicine,,United States,,,semantic,4,Fang,"Fangs are teeth, central to prosthodontic dentistry.",,unknown,https://npiregistry.cms.hhs.gov/,,,Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL.,probable
apt-0070,Annkatrin Rose,Annkatrin,Rose,plant molecular biologist,science,Appalachian State University,United States,,,semantic,4,Rose,Her surname names the rose fitting a botanist specializing in plant molecular biology.,,unknown,https://biology.appstate.edu/directory/dr-annkatrin-rose,,,Associate professor of plant molecular biology.,verified
apt-0071,Anthony Brewergray,Anthony,Brewergray,head brewer,food,Mountain Monk Brewers,Australia,,,direct,5,Brewer,His surname contains Brewer and he is the head brewer at a craft brewery.,Compound surname,unknown,https://www.bordermail.com.au/story/8886430/inside-mail-north-east-beer-brewer-by-name-and-nature-living-destiny/,,,Opened commercial brewery Boxing Day 2022.,verified
apt-0072,Anthony Hazard,Anthony,Hazard,insurance agency owner,business,Hazard Insurance Inc,United States,,,semantic,5,Hazard,"Hazard names the peril insured against, fitting an insurance agency owner.",,unknown,https://www.insuranceproviders.com/agents/hazard-hazard-insurance-inc-homestead/,,,"Owner of Hazard Insurance Inc in Homestead, Florida.",verified
apt-0073,Anthony Rush,Anthony,Rush,NFL defensive tackle,sports,Indianapolis Colts,United States,1995,,semantic,3,Rush,His surname matches the pass-rush role of an interior lineman.,,unknown,https://www.pro-football-reference.com/players/R/RushAn00.htm,,,,verified
apt-0074,Anthony Stone,Anthony,Stone,urologist,medicine,,United Kingdom,,,semantic,3,Stone,Stone names kidney stones treated in urology.,,unknown,https://npiregistry.cms.hhs.gov/,,,Audit: person_source_url is NPI registry homepage only; confirms licence exists but not specialty or employer from this URL.,probable
apt-0075,Anthony Weiner,Anthony,Weiner,politician,politics,,United States,1964,,semantic,4,Weiner,His surname became ironic during sexting scandals involving explicit photos.,,birth_name,https://en.wikipedia.org/wiki/Anthony_Weiner,,https://en.wikipedia.org/wiki/Aptronym,,verified
apt-0076,Anthony Weller,Anthony,Weller,"novelist, poet and musician",arts,,United States,1957,2021,semantic,3,Weller,Weller suggests one who wells up with words and music across four creative careers.,English: one who wells,unknown,https://www.anthonyweller.com/,,https://www.bostonglobe.com/2021/06/27/metro/paralyzed-by-illness-anthony-weller-63-wrote-sonnets-letter-time/,Son of Pulitzer-winning correspondent George Weller. Audit: Weller suggests one who wells up with words is invented etymology.,rejected
