id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
apt-0046,Andre Brooks,Andre,Brooks,meteorologist,weather,KX News Bismarck,United States,,,semantic,3,Brooks,His surname Brooks denotes streams and waterways relevant to Plains hydrology and flooding.,,birth_name,https://www.kxnet.com/author/andre-brooks/,https://en.wiktionary.org/wiki/brook,,,verified
apt-0048,André-Marie Ampère,André-Marie,Ampère,physicist,science,,France,1775,1836,direct,5,Ampère,The ampere unit of electric current is named directly for him.,,birth_name,https://en.wikipedia.org/wiki/Andr%C3%A9-Marie_Amp%C3%A8re,,,SI base unit namesake.,verified
apt-0053,Andrew Fisher,Andrew,Fisher,oceanographer,science,University of California Santa Cruz,United States,,,semantic,4,Fisher,Fisher denotes one who fishes fitting an oceanographer studying hydrothermal vents and seafloor water.,,birth_name,https://eps.ucsc.edu/people/?directoryprofilecruzid=afisher,,,Distinguished professor of Earth and planetary sciences.,verified
apt-0054,Andrew Fountain,Andrew,Fountain,glaciologist,science,Portland State University,United States,,,semantic,5,Fountain,His surname names a fountain of water fitting a professor who studies meltwater flow from glaciers.,,birth_name,https://www.pdx.edu/faculty-experts/expert/andrew-fountain,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Professor of geology and geography.,verified
apt-0068,Anne Dyer,Anne,Dyer,natural dyes author,science,,United Kingdom,,,semantic,5,Dyer,Dyer names her trade matching her book Dyes from Natural Sources.,,birth_name,https://www.newscientist.com/article/1833344-feedback-238/,,https://www.newscientist.com/article/1833344-feedback-238/,New Scientist Feedback noted the perfect title-subject match.,verified
apt-0070,Annkatrin Rose,Annkatrin,Rose,plant molecular biologist,science,Appalachian State University,United States,,,semantic,4,Rose,Her surname names the rose fitting a botanist specializing in plant molecular biology.,,birth_name,https://biology.appstate.edu/directory/dr-annkatrin-rose,,,Associate professor of plant molecular biology.,verified
apt-0077,Aral Okay,Aral,Okay,geologist,science,Istanbul Technical University,Turkey,1953,2023,wordplay,4,Okay,His surname reads as the English word okay fitting a geologist who mapped complex Turkish terranes.,,birth_name,https://haberler.itu.edu.tr/en/newsdetail/2024/05/17/prof-dr-aral-okay-s-scientific-legacy,,https://improbable.com/2011/06/19/okay-geologist/,Featured in Improbable Research Scientists Who Are Okay series.,verified
apt-0082,Art Hawkins,Art,Hawkins,wildlife biologist,science,Minnesota Department of Natural Resources,United States,1930,2006,phonetic,3,Hawkins,"His surname Hawkins is a near-homophone of hawks, the raptors he studied as a waterfowl biologist.",,birth_name,https://www.outdoornews.com/2006/03/16/waterfowlers-lose-conservation-giant/,https://en.wiktionary.org/wiki/hawk,,Longtime DNR waterfowl research leader.,verified
apt-0095,Barbara Snow,Barbara,Snow,ornithologist,science,,United Kingdom,1921,2007,semantic,5,Snow,Her surname evokes snow fitting ornithological fieldwork in cold northern latitudes.,,birth_name,https://en.wikipedia.org/wiki/Barbara_Snow_(ornithologist),,https://en.wikipedia.org/wiki/Nominative_determinism,née Whitaker; married David Snow.,verified
apt-0105,Ben Wettervogel,Ben,Wettervogel,television meteorologist,weather,ZDF Germany,Germany,1964,,translation|wordplay,5,Wettervogel,"His surname compounds Wetter (weather) and Vogel (bird), literally weather bird.",German,birth_name,https://de.wikipedia.org/wiki/Ben_Wettervogel,https://en.wiktionary.org/wiki/Wetter,,,verified
apt-0111,Benjamin Winger,Benjamin,Winger,ornithologist,science,University of Michigan,United States,,,semantic,4,Winger,His surname denotes wings fitting the songbirds he studies as curator of birds.,,birth_name,https://lsa.umich.edu/eeb/people/faculty/wingerb.html,,https://www.newscientist.com/article/2017525-feedback-nominative-determinism-redux/,Associate professor and U-M Museum of Zoology bird curator.,verified
apt-0112,Bernard Foing,Bernard,Foing,space scientist,science,European Space Agency,France,,,phonetic,4,Foing,Foing sounds like going apt for a chief mission scientist who sent probes to the Moon.,,birth_name,https://en.wikipedia.org/wiki/Bernard_Foing,,https://en.wikipedia.org/wiki/Nominative_determinism,Principal Project Scientist for SMART-1 lunar mission.,verified
apt-0118,Bill Giles,Bill,Giles,head of BBC Weather Centre,weather,BBC / Met Office,United Kingdom,1939,,semantic,2,Giles,His surname Giles is noted in obituaries alongside horrendous clouds from H-bomb tests he observed.,,birth_name,https://www.theguardian.com/uk-news/2019/mar/19/use-forecast-to-talk-about-climate-change-urges-ex-bbc-presenter,,,Weak: Giles not inherently weather-related.,borderline
apt-0120,Billy Schwind,Billy,Schwind,Mesonet systems meteorologist,weather,Kentucky Mesonet,United States,,,translation,4,Schwind,"His surname Schwind is German for wind, the element his mesonet stations measure.",German,birth_name,http://l.kymesonet.org/about.html,https://en.wiktionary.org/wiki/Wind,,Listed on Kentucky Mesonet about page.,verified
apt-0138,Braeden Winters,Braeden,Winters,meteorologist,weather,National Weather Service Grand Junction,United States,,,semantic,4,Winters,His surname Winters names the cold season in mountain and high-desert forecasting.,,birth_name,https://www.weather.gov/gjt/staff,https://en.wiktionary.org/wiki/winter,,NWS Grand Junction WFO staff.,probable
apt-0142,Brian Atwater,Brian,Atwater,geologist,science,U.S. Geological Survey,United States,1951,,semantic,5,Atwater,Atwater names water fitting a geologist who documented Cascadia tsunami and coastal subsidence.,,birth_name,https://en.wikipedia.org/wiki/Brian_Atwater,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Science 1987 paper on great Holocene earthquakes.,verified
apt-0151,Brooke Brighton,Brooke,Brighton,meteorologist,weather,Spectrum News Kansas City,United States,,,phonetic,3,Brighton,"Her surname Brighton contains bright, evoking sunny clear-sky conditions.",,birth_name,https://spectrumlocalnews.com/mo/kansas-city/about-us/2024/07/31/brooke-brighton,https://en.wiktionary.org/wiki/bright,,,verified
apt-0152,Brooks Garner,Brooks,Garner,meteorologist,weather,FOX 35 Orlando,United States,,,semantic,3,Brooks,His first name Brooks evokes brooks and streams tied to hydrology and flooding forecasts.,,birth_name,https://www.fox35orlando.com/person/g/brooks-garner,https://en.wiktionary.org/wiki/brook,,,verified
apt-0155,Byron Stone,Byron,Stone,geologist,science,U.S. Geological Survey,United States,,,semantic,5,Stone,His surname names stone the material he has mapped across eight states for four decades.,,birth_name,https://www.usgs.gov/staff-profiles/byron-stone,,,Specialist in Quaternary glacial geology since 1969.,verified
apt-0156,C. J. Berry,C.,Berry,wine expert,science,,United Kingdom,,,semantic,4,Berry,Berry names the fruit central to the homemade wines he documented.,,unknown,https://wit.substack.com/p/the-wits-guide-to-nominative-determinism,,https://wit.substack.com/p/the-wits-guide-to-nominative-determinism,Cited in New Scientist Feedback 1994.,probable
apt-0160,Camilla Snowman Andresen,Camilla,Snowman,professor of glaciology,science,GEUS / University of Bergen,Denmark,,,semantic,5,Snowman,Her middle name Snowman evokes snow figures while she researches the Greenland Ice Sheet.,,birth_name,https://pub.geus.dk/en/persons/camilla-snowman-andresen/,https://en.wiktionary.org/wiki/snowman,,Distinct from Daniel Snowman already in master file.,verified
apt-0163,Carl Jung,Carl,Jung,psychiatrist,science,,Switzerland,1875,1961,translation,4,Jung,Jung means young in German; Jung cited himself as championing rebirth in psychology.,German: young,birth_name,https://en.wikipedia.org/wiki/Carl_Jung,https://en.wiktionary.org/wiki/Jung,https://en.wikipedia.org/wiki/Nominative_determinism,Jung noted the Freud-Adler-Jung name pattern in Synchronicity.,verified
apt-0164,Carl Linnaeus,Carl,Linnaeus,botanist,science,Uppsala University,Sweden,1707,1778,semantic,4,Linnaeus,Linnaeus honors the twinflower Linnaea which he adopted as his personal emblem.,Latinized from Lind (linden); Linnaea flower,birth_name,https://en.wikipedia.org/wiki/Carl_Linnaeus,https://en.wikipedia.org/wiki/Linnaea,,Created binomial nomenclature.,verified
apt-0165,Carl Richard Cavonius,Carl,Cavonius,visual scientist,science,Leibniz Research Centre for Working Environment and Human Factors,Germany,1932,2003,other,3,Cavonius,He coined the term nominative determinism while working as a vision scientist.,,birth_name,https://thisistrue.com/nominative-determinism/,,https://www.newscientist.com/article/2017525-feedback-nominative-determinism-redux/,Suggested the term to New Scientist Feedback in 1994.,verified
apt-0166,Carla Dove,Carla,Dove,ornithologist,science,Smithsonian Institution,United States,,,semantic,5,Dove,Her surname names a bird species she studies professionally.,,birth_name,https://en.wikipedia.org/wiki/Carla_Dove,,https://en.wikipedia.org/wiki/Aptronym,,verified
apt-0168,Carol Kirkwood,Carol,Kirkwood,BBC weather presenter,weather,BBC,United Kingdom,1962,,semantic,1,Kirkwood,Kirkwood means church wood; very weak nature echo for a weather presenter.,,birth_name,https://www.bbc.com/news/articles/cdxdk4z717jo,https://en.wiktionary.org/wiki/kirk,,Retired BBC Breakfast weather presenter 2026.,borderline
apt-0169,Carolyn Screech,Carolyn,Screech,owl sanctuary co-founder,science,Screech Owl Sanctuary,United Kingdom,,,semantic,5,Screech,Her surname names the screech owl the species her sanctuary treats and rehabilitates.,,birth_name,https://www.bbc.com/news/uk-england-cornwall-16068468,,https://www.newscientist.com/article/1849552-feedback-507/,Co-founded Screech Owl Sanctuary with Tom Screech.,verified
apt-0171,Casey Cloud,Casey,Cloud,broadcast meteorologist,weather,Cloud's Weather LLC,United States,,,semantic,5,Cloud,"His surname is cloud, the visible mass of water droplets central to weather forecasting.",,birth_name,https://cloudsweather.com/about/,https://en.wiktionary.org/wiki/cloud,,,verified
apt-0178,Celia Hunter,Celia,Hunter,conservationist,science,Alaska Conservation Foundation,United States,1919,2001,ironic,4,Hunter,Her surname Hunter is ironic for a wilderness advocate who fought to protect wildlife from hunting pressure.,,birth_name,https://alaskaconservation.org/about/people/history-founders/celia-hunter/,https://en.wiktionary.org/wiki/hunter,,Co-founder Alaska Conservation Society.,verified
apt-0185,Charles Franklin Brooks,Charles Franklin,Brooks,meteorologist and AMS founder,weather,American Meteorological Society,United States,1891,1958,semantic,3,Brooks,His middle and surname Brooks evoke brooks and streams in hydrometeorology.,,birth_name,https://www.ametsoc.org/ams/about-ams/ams-awards-honors/awards/service-awards/the-charles-franklin-brooks-award/,https://en.wiktionary.org/wiki/brook,,AMS Brooks Award named for him.,verified
apt-0188,Charles Lyell,Charles,Lyell,geologist,science,,Scotland,1797,1875,other,2,Lyell,Lyell has no documented semantic link though Principles of Geology shaped Darwin.,,birth_name,https://en.wikipedia.org/wiki/Charles_Lyell,,,Uniformitarianism champion.,borderline
apt-0217,Christopher Spray,Christopher,Spray,water scientist,science,University of Dundee,United Kingdom,,,semantic,5,Spray,His surname names water spray fitting his chair in water science and policy.,,birth_name,https://discovery.dundee.ac.uk/en/persons/chris-spray/,,https://www.newscientist.com/article/1978183-feedback-return-of-nominative-determinism/,Former Chair of Water Science and Policy at UNESCO Centre.,verified
apt-0221,Claire Loiseau,Claire,Loiseau,avian disease ecologist,science,San Francisco State University,France,,,translation,5,Loiseau,Loiseau is French for bird matching her research on diseases in Alaskan bird populations.,French: bird,birth_name,https://doi.org/10.1371/journal.pone.0044729,https://en.wiktionary.org/wiki/loiseau,https://www.newscientist.com/article/1978183-feedback-return-of-nominative-determinism/,Corresponding author on PLOS ONE avian malaria paper.,verified
apt-0223,Clarence Gamble,Clarence,Gamble,contraception researcher,science,Pathfinder Fund,United States,1894,1966,semantic,4,Gamble,Gamble suggests risk fitting a researcher who funded large-scale contraceptive field trials.,,birth_name,https://hollisarchives.lib.harvard.edu/repositories/14/resources/9255,,https://www.newscientist.com/article/1849552-feedback-507/,Co-authored intra-uterine contraceptive device studies.,verified
apt-0246,Dae-Sik Moon,Dae-Sik,Moon,astronomer,science,University of Toronto,Canada,,,semantic,5,Moon,His surname names the Moon studied by astronomers and supported by his instrumentation work.,,birth_name,https://www.astro.utoronto.ca/people/faculty/name/dae-sik-moon/,,,Experimental astrophysicist studying supernovae and GRBs.,verified
apt-0248,Dallas Raines,Dallas,Raines,chief meteorologist,weather,KABC-TV Los Angeles,United States,,,semantic,5,Raines,"His surname is the plural of rain, the precipitation he forecasts daily on television.",,birth_name,https://en.wikipedia.org/wiki/Dallas_Raines,https://en.wiktionary.org/wiki/rain,https://abc7.com/about/newsteam/dallas-raines,,verified
apt-0251,Dani Byrd,Dani,Byrd,linguist,science,University of Southern California,United States,,,phonetic,4,Byrd,Byrd is a homophone of bird while she studies speech articulation in phonetics.,,birth_name,https://dornsife.usc.edu/profile/dani-byrd/,,,Professor of linguistics; speech production specialist.,verified
apt-0254,Daniel Snowman,Daniel,Snowman,historian,science,,England,,,semantic,4,Snowman,"His surname evokes snow, fitting an author of polar exploration books.",,birth_name,https://en.wikipedia.org/wiki/Daniel_Snowman,,https://en.wikipedia.org/wiki/Nominative_determinism,,verified
apt-0263,David Bird,David,Bird,ornithologist,science,,United States,,,semantic,5,Bird,His surname names the animals he studies.,,birth_name,https://www.mcgill.ca/avianscience/people/david-bird,,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,verified
apt-0267,David Dollar,David,Dollar,economist,science,World Bank,United States,,,semantic,4,Dollar,His surname is a unit of currency studied by economists.,,birth_name,https://en.wikipedia.org/wiki/David_Dollar,,https://en.wikipedia.org/wiki/Aptronym,,verified
apt-0273,David J. Wald,David,Wald,seismologist,science,U.S. Geological Survey,United States,,,wordplay,2,Shake,"He created ShakeMap for post-earthquake shaking, though Wald means forest in German.",German,birth_name,https://www.usgs.gov/staff-profiles/david-j-wald,https://en.wiktionary.org/wiki/Wald,,ShakeMap inventor; surname Wald unrelated to shaking.,borderline
apt-0280,David Price,David,Price,economist,science,University of Toronto,Canada,,,semantic,5,Price,His surname is price fitting a labour economist at the Centre for Industrial Relations.,,birth_name,https://www.rotman.utoronto.ca/FacultyAndResearch/Faculty/FacultyBios/Price,,,Associate professor of economic analysis and policy.,verified
apt-0284,David Snow,David,Snow,ornithologist,science,Natural History Museum,United Kingdom,1924,2009,semantic,5,Snow,His surname evokes snow fitting decades of ornithological fieldwork in cold climates.,,birth_name,https://en.wikipedia.org/wiki/David_Snow_(ornithologist),,https://en.wikipedia.org/wiki/Nominative_determinism,Director of Charles Darwin Research Station 1963-64.,verified
apt-0286,David Toews,David,Toews,ornithologist,science,Pennsylvania State University,United States,,,phonetic,2,Toews,"His surname Toews is a near-homophone of tweets, the sounds birds make in his research.",,birth_name,https://www.huck.psu.edu/people/david-toews,https://en.wiktionary.org/wiki/tweet,,Associate professor studying bird speciation and plumage.,borderline
apt-0294,Dennis Bird,Dennis,Bird,geologist,science,Stanford University,United States,,,semantic,5,Bird,His surname names bird while he is a professor of geological and environmental sciences.,,birth_name,https://profiles.stanford.edu/dennis-bird,,,Studies water-rock reactions and biogeochemistry.,verified
apt-0303,Dewey Hopper,Dewey,Hopper,television weatherman,weather,KPNX Phoenix,United States,,,semantic,3,Dewey,His first name Dewey evokes dew and moisture in desert monsoon coverage.,,birth_name,https://hutchnews.com/story/news/local/arizona-weather/2018/07/10/haboob-definition-meaning-name-dust-storm-wind-monsoon/770406002/,https://en.wiktionary.org/wiki/dew,,KPNX weatherman 1973–1984; cited in haboob explainer.,verified
apt-0304,Diana Woei,Diana,Woei,television meteorologist,weather,Omroep Flevoland,Netherlands,1965,,translation,3,Woei,"Woei evokes waaien (to blow) in Dutch, loosely fitting a weather presenter.",Dutch: waaien (to blow),birth_name,https://wiki.beeldengeluid.nl/index.php/Diana_Woei,https://en.wiktionary.org/wiki/waaien,https://onzetaal.nl/educatie/ik-zit-op-de/basisschool/bijzondere-woorden/aptoniem,Surname is also Chinese; wind link is folk etymology.,probable
apt-0322,Douglas Given,Douglas,Given,earthquake early warning coordinator,science,U.S. Geological Survey,United States,,,wordplay,2,Shake,"He coordinates ShakeAlert, linking his work to seismic shaking rather than his surname.",,birth_name,https://www.usgs.gov/staff-profiles/douglas-given,https://en.wiktionary.org/wiki/shake,,ShakeAlert coordinator; surname Given is not etymologically apt.,borderline
apt-0328,Dustin Partridge,Dustin,Partridge,ornithologist,science,NYC Bird Alliance,United States,,,semantic,5,Partridge,His surname names a bird species he studies.,,birth_name,https://www.theguardian.com/lifeandstyle/2024/sep/17/aptronym-job-normative-determinism,,https://www.theguardian.com/lifeandstyle/2024/sep/17/aptronym-job-normative-determinism,,verified
apt-0331,Ebenezer Emmons,Ebenezer,Emmons,geologist,science,Geological Survey of North Carolina,United States,1799,1863,translation,4,Ebenezer,Ebenezer means stone of help in Hebrew apt for a physician-geologist who named the Adirondacks.,Hebrew: eben (stone) + ezer (help),birth_name,https://en.wikipedia.org/wiki/Ebenezer_Emmons,https://www.etymonline.com/word/Ebenezer,https://www.umb.edu.pl/photo/pliki/progress-file/phs/phs_2013_2/171-174_ohry.pdf,First ascent of Mount Marcy; father of American geology.,verified
apt-0334,Eddy Carmack,Eddy,Carmack,oceanographer,science,Fisheries and Oceans Canada,Canada,,,semantic,5,Eddy,His forename Eddy names ocean eddies fitting an oceanographer who studies Arctic current systems.,,birth_name,https://doi.org/10.1016/j.dsr2.2008.08.020,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Research on Arctic Ocean circulation.,verified
apt-0343,Edward Tatum,Edward,Tatum,geneticist,science,,United States,1909,1975,wordplay,3,Tatum,Tatum spelled backwards reads mutate fitting a Nobel geneticist who induced mutations.,,birth_name,https://en.wikipedia.org/wiki/Edward_Tatum,,https://en.wikipedia.org/wiki/Nominative_determinism,Reverse-name wordplay noted in New Scientist.,verified
apt-0348,Elizabeth Fisher,Elizabeth,Fisher,environmental law scholar,science,University of Oxford,United Kingdom,,,semantic,3,Fisher,Fisher names one who fishes loosely apt for an environmental lawyer focused on natural resources.,,birth_name,https://www.law.ox.ac.uk/people/elizabeth-fisher,,,Professor of environmental law; weak fit.,borderline
apt-0349,Elizabeth S. Cochran,Elizabeth,Cochran,seismologist,science,U.S. Geological Survey,United States,,,wordplay,3,Quake,She co-founded the Quake Catcher Network while studying earthquakes for ShakeAlert.,,birth_name,https://www.usgs.gov/staff-profiles/elizabeth-s-cochran,https://en.wiktionary.org/wiki/quake,,Surname not apt; connection via Quake Catcher Network project name.,borderline
apt-0351,Elizabeth Weatherhead,Elizabeth,Weatherhead,climatologist,weather,,United States,,,semantic,4,Weatherhead,Her surname combines weather with head of research.,,birth_name,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html,,probable
apt-0359,Eric Hacker,Eric,Hacker,information security expert,science,Green Mountain Power,United States,,,semantic,4,Hacker,His surname names computer intruders he helps defend against.,,birth_name,https://www.sevendaysvt.com/arts-culture/aptronyms-2014-are-descriptive-monikers-coincidence-or-fate-2488690/,,https://www.sevendaysvt.com/arts-culture/aptronyms-2014-are-descriptive-monikers-coincidence-or-fate-2488690/,,probable
apt-0363,Erik I. Johnson,Erik,Johnson,director of bird conservation,science,Audubon Louisiana,United States,,,semantic,2,Johnson,"His surname Johnson contains son, faint bird-family pun for a bird conservation director.",,birth_name,https://www.audubon.org/people/erik-i-johnson,,,,borderline
apt-0370,Evangelista Torricelli,Evangelista,Torricelli,physicist and mathematician,science,,Italy,1608,1647,other,3,Torricelli,Torricelli invented the mercury barometer though his surname has no documented semantic link.,,birth_name,https://en.wikipedia.org/wiki/Evangelista_Torricelli,,,Student of Galileo.,borderline
apt-0374,Ferdinand Magellan,Ferdinand,Magellan,explorer,science,Crown of Castile,Portugal,1480,1521,other,2,Magellan,Magellan led the first circumnavigation but his surname has no documented voyage-related meaning.,,birth_name,https://en.wikipedia.org/wiki/Ferdinand_Magellan,,,Killed in the Philippines; expedition completed 1522.,borderline
apt-0380,Forrest B. Lee,Forrest,Lee,waterfowl biologist,science,U.S. Fish and Wildlife Service,United States,,2014,semantic,5,Forrest,His first name Forrest evokes woodlands while colleagues called him Father Goose for waterfowl work.,,birth_name,https://owaa.org/remembering-father-goose/,https://en.wiktionary.org/wiki/forest,,Nickname Father Goose widely used.,verified
apt-0381,Forrest Hall,Forrest,Hall,forest scientist,science,U.S. Forest Service,United States,,,semantic,5,Forrest,His forename Forrest names a forest fitting a retired U.S. Forest Service scientist.,,birth_name,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,,https://www.neatorama.com/2013/03/19/The-Name-Number-for-Geology-and-for-Other-Professions/,Listed in Kevin Krajick Name Number paper; retired USFS.,probable
apt-0383,Frances Fry,Frances,Fry,radiation protection scientist,science,National Radiological Protection Board,United Kingdom,1944,2005,semantic,4,Fry,Fry suggests heating with radiation fitting an NRPB assistant director on radiological protection.,,birth_name,https://doi.org/10.1088/0952-4746/16/3/007,,https://www.newscientist.com/article/mg14419546-200-feedback/,New Scientist listed Francis Fry; person is Frances Fry.,verified
apt-0386,Francis Moon,Francis,Moon,mechanical engineer,science,Cornell University,United States,,,semantic,3,Moon,Moon names the celestial body whose gravitational pull governs the dynamics he models.,,birth_name,https://news.cornell.edu/stories/2007/01/frank-moon-wins-mechanical-engineering-lyapunov-award,,,Joseph C. Ford Professor emeritus; chaotic dynamics specialist.,verified
apt-0389,Frank Field,Frank,Field,television meteorologist,weather,WABC/WCBS New York,United States,1923,1995,semantic,4,Field,His adopted surname Field evokes open country and landscapes where weather is watched and forecast.,Anglicized from Franklyn Feld,legal_name,https://en.wikipedia.org/wiki/Frank_Field_(meteorologist),https://en.wiktionary.org/wiki/field,https://www.washingtonpost.com/news/capital-weather-gang/wp/2016/03/16/the-20-funniest-and-most-fitting-names-in-weather/,Birth name Franklyn Feld; semantic reading uses professional surname Field.,verified
apt-0397,Friederike Otto,Friederike,Otto,climate scientist,science,Imperial College London,Germany,,,semantic,1,Otto,Her surname Otto is not weather-related despite leading World Weather Attribution.,,birth_name,https://profiles.imperial.ac.uk/f.otto,,,Included at score 1 as stretch; IPCC and WWA lead.,borderline
apt-0401,Gaius Plinius Secundus,Gaius,Plinius,Roman author and naturalist,science,Roman Empire,Roman Empire,23,79,other,3,Plinius,Pliny the Elder wrote Natural History but Plinius is a gentilicium not a descriptive cognomen.,,birth_name,https://en.wikipedia.org/wiki/Pliny_the_Elder,,,Died investigating the eruption of Vesuvius.,borderline
apt-0402,Gale Hoffnagle,Gale,Hoffnagle,certified consulting meteorologist,weather,TRC Environmental Corporation,United States,,,semantic,4,Gale,His first name Gale matches the meteorological wind-speed category gale.,,birth_name,https://wcdirectory.ametsoc.org/united-states/windsor/service-provider/gale-hoffnagle,https://en.wiktionary.org/wiki/gale,https://www.weather.gov/im/metindex,,verified
apt-0413,Gene Shearer,Gene,Shearer,immunologist,science,National Institutes of Health,United States,1937,,semantic,4,Gene,His forename Gene names genetics fitting an NIH immunologist who discovered MHC restriction.,,birth_name,https://en.wikipedia.org/wiki/Gene_Shearer,,https://www.newscientist.com/article/mg14419546-200-feedback/,Forename aptronym cited in New Scientist Feedback.,verified
apt-0415,Georg Simon Ohm,Georg,Ohm,physicist,science,,Germany,1789,1854,direct,5,Ohm,The ohm unit of electrical resistance is named directly for him.,,birth_name,https://en.wikipedia.org/wiki/Georg_Ohm,,,Formulated Ohm's law.,verified
apt-0416,George Archibald,George,Archibald,ornithologist and crane conservationist,science,International Crane Foundation,Canada,1946,,other,2,Archibald,"He devoted his career to cranes, but Archibald is not a bird name.",,birth_name,https://en.wikipedia.org/wiki/George_W._Archibald,https://en.wiktionary.org/wiki/crane,https://www.audubon.org/magazine/man-who-saves-cranes,World's leading crane conservationist; surname not apt.,borderline
apt-0421,George Bird Grinnell,George Bird,Grinnell,conservationist and ornithologist,science,Audubon Society / Boone and Crockett Club,United States,1849,1938,semantic,5,Bird,His middle name Bird suits the ornithologist who helped found American conservation.,,birth_name,https://en.wikipedia.org/wiki/George_Bird_Grinnell,https://en.wiktionary.org/wiki/bird,,,verified
apt-0435,George Winterling,George,Winterling,chief meteorologist,weather,WJXT Jacksonville,United States,1931,2023,semantic,4,Winter,"His surname Winterling embeds winter, and he created the heat index for summer discomfort.",,birth_name,https://en.wikipedia.org/wiki/George_Winterling,https://en.wiktionary.org/wiki/winter,,Created humiture/heat index at WJXT.,verified
apt-0442,Gert Oostindie,Gert,Oostindie,colonial historian,science,Leiden University,Netherlands,1955,,translation,4,Oostindie,Oostindie means East Indies in Dutch; he specialises in Dutch colonial history.,Dutch: East Indies,birth_name,https://en.wikipedia.org/wiki/Gert_Oostindie,https://en.wiktionary.org/wiki/Oost-Indi%C3%AB,https://onzetaal.nl/educatie/ik-zit-op-de/basisschool/bijzondere-woorden/aptoniem,"Wikipedia notes Oostindie may derive from Oosteinde (east end), not Oost-Indië.",probable
