id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,"Leon ""Stormy"" Rottman",Leon,Rottman,chief meteorologist,weather,KUSA Denver,United States,1918,2000,semantic,5,Stormy,His professional nickname Stormy matched the storms he forecast on Denver television.,,professional_name,https://en.wikipedia.org/wiki/Stormy_Rottman,https://en.wiktionary.org/wiki/stormy,https://www.washingtonpost.com/news/capital-weather-gang/wp/2016/03/16/the-20-funniest-and-most-fitting-names-in-weather/,Birth name Leon Rottman; Stormy was station nickname.,verified
,"Rob ""Sunny"" Roseman",Rob,Roseman,television meteorologist,weather,KUSA Denver,United States,,,semantic,4,Sunny,KUSA branded him Sunny and paired him with Stormy Rottman in Sunny days and Stormy nights ads.,,professional_name,https://en.wikipedia.org/wiki/Stormy_Rottman,https://en.wiktionary.org/wiki/sunny,,Professional nickname Sunny assigned by KUSA.,verified
,Steve Wohlenhaus,Steve,Wohlenhaus,meteorologist,weather,KARE 11 Minneapolis,United States,,,semantic,4,Sunny,"He used the on-air persona Sunny Haus, a sunny-weather pun on his real surname.",,pseudonym,https://www.kare11.com/article/news/post-sven-sundgaard-destined-for-weather-greatness/89-86458546,https://en.wiktionary.org/wiki/sunny,,Stage persona Sunny Haus; birth name Steve Wohlenhaus.,verified
,Summer Trolli,Summer,Trolli,meteorologist,weather,WWAY Wilmington,United States,,,semantic,4,Summer,Her first name Summer names the warmest season she forecasts.,,birth_name,https://www.wwaytv3.com/bios/summer-trolli/,https://en.wiktionary.org/wiki/summer,,,verified
,Brooks Garner,Brooks,Garner,meteorologist,weather,FOX 35 Orlando,United States,,,semantic,3,Brooks,His first name Brooks evokes brooks and streams tied to hydrology and flooding forecasts.,,birth_name,https://www.fox35orlando.com/person/g/brooks-garner,https://en.wiktionary.org/wiki/brook,,,verified
,Andre Brooks,Andre,Brooks,meteorologist,weather,KX News Bismarck,United States,,,semantic,3,Brooks,His surname Brooks denotes streams and waterways relevant to Plains hydrology and flooding.,,birth_name,https://www.kxnet.com/author/andre-brooks/,https://en.wiktionary.org/wiki/brook,,,verified
,Jacqueline Waters,Jacqueline,Waters,meteorologist,weather,WRIC Richmond,United States,,,semantic,4,Waters,Her surname Waters refers to the hydrosphere she covers in forecasts.,,birth_name,https://www.wric.com/author/jacqueline-waters/,https://en.wiktionary.org/wiki/water,,,verified
,Pekka Pouta,Pekka,Pouta,television meteorologist,weather,MTV3 Finland,Finland,1965,,translation,4,Pouta,His surname Pouta means fair or fine weather in Finnish.,Finnish,birth_name,https://fi.wikipedia.org/wiki/Pekka_Pouta,https://en.wiktionary.org/wiki/pouta,,,verified
,Ben Wettervogel,Ben,Wettervogel,television meteorologist,weather,ZDF Germany,Germany,1964,,translation|wordplay,5,Wettervogel,"His surname compounds Wetter (weather) and Vogel (bird), literally weather bird.",German,birth_name,https://de.wikipedia.org/wiki/Ben_Wettervogel,https://en.wiktionary.org/wiki/Wetter,,,verified
,Gale Hoffnagle,Gale,Hoffnagle,certified consulting meteorologist,weather,TRC Environmental Corporation,United States,,,semantic,4,Gale,His first name Gale matches the meteorological wind-speed category gale.,,birth_name,https://wcdirectory.ametsoc.org/united-states/windsor/service-provider/gale-hoffnagle,https://en.wiktionary.org/wiki/gale,https://www.weather.gov/im/metindex,,verified
,Michael Fish,Michael,Fish,television weather forecaster,weather,BBC,United Kingdom,1944,2023,semantic,3,Fish,His surname Fish evokes marine life tied to oceans that drive British weather.,,birth_name,https://en.wikipedia.org/wiki/Michael_Fish,https://en.wiktionary.org/wiki/fish,,,verified
,Ginger Zee,Ginger,Zee,chief meteorologist,weather,ABC News,United States,1981,,phonetic|translation,3,Zee,"Her professional surname Zee is Dutch for sea, homophone of the letter C in sea.",Dutch,professional_name,https://en.wikipedia.org/wiki/Ginger_Zee,https://en.wiktionary.org/wiki/zee,,Birth name Ginger Renee Zuidgeest; Zee adopted for broadcast.,verified
,Raymond Ban,Raymond,Ban,on-camera meteorologist,weather,The Weather Channel,United States,,,phonetic|wordplay,2,Ray Ban,His name Ray Ban phonetically evokes blocking sun rays like the sunglasses brand.,,birth_name,https://www.ems.psu.edu/profile/alumni/raymond-ban,,https://www.treehugger.com/meteorologists-with-ridiculous-names-4863783,Weak phonetic link; widely cited in weather aptronym listicles.,borderline
,Charles Franklin Brooks,Charles Franklin,Brooks,meteorologist and AMS founder,weather,American Meteorological Society,United States,1891,1958,semantic,3,Brooks,His middle and surname Brooks evoke brooks and streams in hydrometeorology.,,birth_name,https://www.ametsoc.org/ams/about-ams/ams-awards-honors/awards/service-awards/the-charles-franklin-brooks-award/,https://en.wiktionary.org/wiki/brook,,AMS Brooks Award named for him.,verified
,Snowden D. Flora,Snowden,Flora,climatologist and tornado researcher,weather,Weather Bureau / NOAA,United States,1906,1957,semantic,4,Snowden,"His given name Snowden embeds snow, the frozen precipitation he studied as a climatologist.",,birth_name,https://en.m.wikipedia.org/wiki/Snowden_D._Flora,https://en.wiktionary.org/wiki/snow,,Middle name D.; Flora surname also evokes plant life and nature.,verified
,William Flood,William,Flood,meteorologist,weather,KKCO 11 News Grand Junction,United States,,,semantic,5,Flood,His surname Flood denotes catastrophic inundation events he forecasts on the Western Slope.,,birth_name,https://www.kkco11news.com/authors/william.flood/,https://en.wiktionary.org/wiki/flood,,,verified
,Dewey Hopper,Dewey,Hopper,television weatherman,weather,KPNX Phoenix,United States,,,semantic,3,Dewey,His first name Dewey evokes dew and moisture in desert monsoon coverage.,,birth_name,https://hutchnews.com/story/news/local/arizona-weather/2018/07/10/haboob-definition-meaning-name-dust-storm-wind-monsoon/770406002/,https://en.wiktionary.org/wiki/dew,,KPNX weatherman 1973–1984; cited in haboob explainer.,verified
,Philip Howard Spiceland,Philip,Spiceland,television meteorologist,weather,CNN / WXIA Atlanta,United States,,,semantic,2,Spiceland,"His surname Spiceland suggests spice and land, a faint echo of terrain and climate.",,birth_name,https://www.ajc.com/blog/radiotvtalk/whatever-happened-flip-spiceland/1e0BCs6i9lHVs6hgXT9uGK/,,https://www.treehugger.com/meteorologists-with-ridiculous-names-4863783,Known on air as Flip Spiceland; parents called him Flip.,borderline
,Sven Sundgaard,Sven,Sundgaard,television meteorologist,weather,KARE 11 Minneapolis,United States,,,translation|phonetic,3,Sund,"His surname Sundgaard contains Scandinavian sund, cognate with sun, source of weather and light.",Scandinavian,birth_name,https://bringmethenews.com/minnesota-lifestyle/sven-sundgaard-is-suing-former-employer-kare-11,https://en.wiktionary.org/wiki/sund,,Former KARE 11 morning meteorologist.,probable
,Billy Schwind,Billy,Schwind,Mesonet systems meteorologist,weather,Kentucky Mesonet,United States,,,translation,4,Schwind,"His surname Schwind is German for wind, the element his mesonet stations measure.",German,birth_name,http://l.kymesonet.org/about.html,https://en.wiktionary.org/wiki/Wind,,Listed on Kentucky Mesonet about page.,verified
,Joe Winters,Joe,Winters,chief meteorologist,weather,KCRG Cedar Rapids,United States,,,semantic,4,Winters,His surname Winters names the coldest season he forecasts for Eastern Iowa.,,birth_name,https://www.kcrg.com/about-us/meet-the-team/,https://en.wiktionary.org/wiki/winter,,,verified
,George Winterling,George,Winterling,chief meteorologist,weather,WJXT Jacksonville,United States,1931,2023,semantic,4,Winter,"His surname Winterling embeds winter, and he created the heat index for summer discomfort.",,birth_name,https://en.wikipedia.org/wiki/George_Winterling,https://en.wiktionary.org/wiki/winter,,Created humiture/heat index at WJXT.,verified
,Matthew Winter,Matthew,Winter,senior meteorologist,weather,Jersey Meteorological Section,Jersey,,,semantic,4,Winter,His surname Winter names the season central to temperate forecasting.,,birth_name,https://meetingorganizer.copernicus.org/EMS2026/EMS2026-828.html,https://en.wiktionary.org/wiki/winter,,Jersey Met senior forecaster.,probable
,John Winter,John,Winter,television meteorologist,weather,WFLA Tampa,United States,1967,2007,semantic,4,Winter,His surname Winter names the season he reported on as a Tampa Bay forecaster.,,birth_name,https://www.biographies.net/biography/john-winter/m/02qg5lb,https://en.wiktionary.org/wiki/winter,,WFLA meteorologist; obituary sources on biographies.net.,probable
,Brooke Brighton,Brooke,Brighton,meteorologist,weather,Spectrum News Kansas City,United States,,,phonetic,3,Brighton,"Her surname Brighton contains bright, evoking sunny clear-sky conditions.",,birth_name,https://spectrumlocalnews.com/mo/kansas-city/about-us/2024/07/31/brooke-brighton,https://en.wiktionary.org/wiki/bright,,,verified
,Mackenzie Lake,Mackenzie,Lake,chief meteorologist,weather,KEYT Santa Barbara,United States,,,semantic,4,Lake,Her surname Lake denotes standing water bodies tied to microclimate forecasting.,,birth_name,https://keyt.com/meet-the-team/2023/06/13/mackenzie-lake/,https://en.wiktionary.org/wiki/lake,,,verified
,Heather Lake,Heather,Lake,weather forecaster,weather,FOX 5 San Diego,United States,,,semantic,4,Lake,Her surname Lake refers to bodies of water relevant to coastal weather reporting.,,birth_name,https://fox5sandiego.com/author/heather-lake/,https://en.wiktionary.org/wiki/lake,,BBC topic page used for Matt Taylor; Heather Lake verified via FOX—correction needed,verified
,Steve Pool,Steve,Pool,chief weather forecaster,weather,KOMO Seattle,United States,1953,2023,semantic,4,Pool,"His surname Pool denotes a body of water, apt for a Pacific Northwest weather anchor.",,birth_name,https://en.wikipedia.org/wiki/Steve_Pool,https://en.wiktionary.org/wiki/pool,,42-year KOMO weather career.,verified
,Nathan Cool,Nathan,Cool,meteorologist and climate author,weather,Nathan Cool Consulting,United States,,,ironic|semantic,4,Cool,His surname Cool ironically suits a forecaster who writes about global warming.,,birth_name,https://nathancool.com/global_warming/author.shtml,https://en.wiktionary.org/wiki/cool,,Author of Is Hot Really Better? on global warming.,verified
,Victoria Fairweather,Victoria,Fairweather,climate and health researcher,science,University of Exeter,United Kingdom,,,semantic|ironic,4,Fairweather,Her surname Fairweather denotes calm conditions while she studies climate-driven health impacts.,,birth_name,https://doi.org/10.1111/all.14511,https://en.wiktionary.org/wiki/fair_weather,,Co-author on climate and allergic disease.,verified
,Tasha Snow,Tasha,Snow,glaciologist,science,University of Colorado Boulder,United States,,,semantic,5,Snow,Her surname Snow matches the frozen precipitation and ice sheets she studies.,,birth_name,https://nsidc.org/news-analyses/news-stories/q-tasha-snow-journey-thwaites-glacier,https://en.wiktionary.org/wiki/snow,https://thwaitesglacier.org/blog/snow-ice-headed-south-1,NSIDC profile explicitly notes her name.,verified
,Camilla Snowman Andresen,Camilla,Snowman,professor of glaciology,science,GEUS / University of Bergen,Denmark,,,semantic,5,Snowman,Her middle name Snowman evokes snow figures while she researches the Greenland Ice Sheet.,,birth_name,https://pub.geus.dk/en/persons/camilla-snowman-andresen/,https://en.wiktionary.org/wiki/snowman,,Distinct from Daniel Snowman already in master file.,verified
,Martin Schneebeli,Martin,Schneebeli,snow physicist,science,WSL Institute for Snow and Avalanche Research SLF,Switzerland,,,translation,4,Schneebeli,"His surname Schneebeli derives from Schnee, German for snow, his research medium.",German,birth_name,https://www.slf.ch/en/staff/schneebm/,https://en.wiktionary.org/wiki/Schnee,,,verified
,James Marshall Shepherd,James Marshall,Shepherd,meteorologist and atmospheric scientist,weather,University of Georgia,United States,,,semantic,4,Shepherd,His surname Shepherd evokes tending flocks on open grazing lands exposed to weather.,,birth_name,https://geography.uga.edu/directory/people/james-marshall-shepherd,https://en.wiktionary.org/wiki/shepherd,,Former AMS president; UGA Atmospheric Sciences director.,verified
,Val Castor,Val,Castor,storm chaser and meteorologist,weather,News 9 Oklahoma City,United States,,,phonetic,2,Castor,"His surname Castor is a near-homophone of caster, as in weathercaster.",,birth_name,https://cas.okstate.edu/alumni/distinguished_alumni/castor_val.html,,,,verified
,Amy Castor,Amy,Castor,storm tracker,weather,News 9 Oklahoma City,United States,,,phonetic,2,Castor,"Her surname Castor echoes caster, fitting a field storm tracker who feeds live weather video.",,birth_name,https://www.cbsnews.com/news/storm-chasers-val-and-amy-castor/,,,,verified
,George Bird Grinnell,George Bird,Grinnell,conservationist and ornithologist,science,Audubon Society / Boone and Crockett Club,United States,1849,1938,semantic,5,Bird,His middle name Bird suits the ornithologist who helped found American conservation.,,birth_name,https://en.wikipedia.org/wiki/George_Bird_Grinnell,https://en.wiktionary.org/wiki/bird,,,verified
,Art Hawkins,Art,Hawkins,wildlife biologist,science,Minnesota Department of Natural Resources,United States,1930,2006,phonetic,3,Hawkins,"His surname Hawkins is a near-homophone of hawks, the raptors he studied as a waterfowl biologist.",,birth_name,https://www.outdoornews.com/2006/03/16/waterfowlers-lose-conservation-giant/,https://en.wiktionary.org/wiki/hawk,,Longtime DNR waterfowl research leader.,verified
,Celia Hunter,Celia,Hunter,conservationist,science,Alaska Conservation Foundation,United States,1919,2001,ironic,4,Hunter,Her surname Hunter is ironic for a wilderness advocate who fought to protect wildlife from hunting pressure.,,birth_name,https://alaskaconservation.org/about/people/history-founders/celia-hunter/,https://en.wiktionary.org/wiki/hunter,,Co-founder Alaska Conservation Society.,verified
,Carrie Wolf Ritchie,Carrie,Wolf Ritchie,zookeeper,trades,Columbus Zoo and Aquarium,United States,,,semantic,4,Wolf,Her maiden surname Wolf suits a zookeeper who works with animals.,,birth_name,https://thevillagereporter.com/montpelier-native-carrie-wolf-ritchie-puts-her-love-of-animals-to-use-in-columbus/,https://en.wiktionary.org/wiki/wolf,,,verified
,Megan Fox,Megan,Fox,avian zookeeper,trades,Nashville Zoo,United States,,,semantic,3,Fox,Her surname Fox names a wild canid while she cares for birds at the Nashville Zoo.,,birth_name,https://www.nashvillezoo.org/our-blog/posts/happy-national-zookeeper-week,https://en.wiktionary.org/wiki/fox,,Avian area senior keeper.,verified
,Ocean Ramsey,Ocean,Ramsey,marine biologist and shark conservationist,science,One Ocean Diving,United States,,,semantic,5,Ocean,Her first name Ocean suits a marine biologist who swims with sharks.,,birth_name,https://en.wikipedia.org/wiki/Ocean_Ramsey,https://en.wiktionary.org/wiki/ocean,,,verified
,Forrest B. Lee,Forrest,Lee,waterfowl biologist,science,U.S. Fish and Wildlife Service,United States,,2014,semantic,5,Forrest,His first name Forrest evokes woodlands while colleagues called him Father Goose for waterfowl work.,,birth_name,https://owaa.org/remembering-father-goose/,https://en.wiktionary.org/wiki/forest,,Nickname Father Goose widely used.,verified
,Robert L. Swann,Robert,Swann,ornithologist,science,Highland Ringing Group / BTO,United Kingdom,,,phonetic,3,Swann,"His surname Swann is a homophone of swan, a bird he studied in communal roost research.",,birth_name,https://doi.org/10.1080/00063657509476450,https://en.wiktionary.org/wiki/swan,,Author of Communal Roosting of Robins in Aberdeenshire.,verified
,David Toews,David,Toews,ornithologist,science,Pennsylvania State University,United States,,,phonetic,2,Toews,"His surname Toews is a near-homophone of tweets, the sounds birds make in his research.",,birth_name,https://www.huck.psu.edu/people/david-toews,https://en.wiktionary.org/wiki/tweet,,Associate professor studying bird speciation and plumage.,borderline
,Forest Townsley,Forest,Townsley,National Park Service ranger,trades,National Park Service,United States,1882,1960,semantic,5,Forest,His first name Forest suited a ranger who spent 27 years as chief ranger in Yosemite.,,birth_name,https://www.nps.gov/chic/learn/historyculture/forest-townsley.htm,https://en.wiktionary.org/wiki/forest,,Chief Ranger Yosemite 1916–1943.,verified
,Phyllis Green,Phyllis,Green,national park superintendent,trades,Isle Royale National Park,United States,,,semantic,4,Green,Her surname Green evokes the vegetation she stewarded as Isle Royale superintendent.,,birth_name,https://www.nps.gov/isro/learn/news/isle-royale-superintendent-announces-retirement.htm,https://en.wiktionary.org/wiki/green,,18-year Isle Royale superintendent.,verified
,Kelly Woods,Kelly,Woods,wildland fire manager,trades,National Park Service Wildland Fire Program,United States,,,semantic,4,Woods,"Her surname Woods denotes forests, the fuel for the wildland fires she manages.",,birth_name,https://www.nps.gov/orgs/1965/kelly-woods-llc-manager.htm,https://en.wiktionary.org/wiki/wood,,Wildland Fire Lessons Learned Center manager.,verified
,Natalie-Francesca Woods,Natalie-Francesca,Woods,forestry technician,trades,USDA Forest Service,United States,,,semantic,4,Woods,Her surname Woods suits a forestry technician working in Sierra Nevada timber stands.,,birth_name,https://digitalcommons.humboldt.edu/cgi/viewcontent.cgi?article=3653&context=etd,https://en.wiktionary.org/wiki/wood,,Acknowledged in Cal Poly Humboldt thesis; USFS forestry technician role.,probable
,Sunshine Brosi,Sunshine,Brosi,forest ecologist and professor,science,Utah State University,United States,,,semantic,5,Sunshine,Her first name Sunshine suits a forester and wildland resources professor.,,birth_name,https://eastern.usu.edu/directory/sunshine-brosi,https://en.wiktionary.org/wiki/sunshine,https://www.srs.fs.usda.gov/pubs/gtr/gtr_srs237/gtr_srs237.pdf,Former Frostburg State ethnobotany and forestry coordinator.,verified
,Kevin Farmer,Kevin,Farmer,director of conservation engineering,trades,USDA Natural Resources Conservation Service,United States,,,direct,5,Farmer,His surname Farmer literally names the agricultural clients his NRCS division serves.,,birth_name,https://www.nrcs.usda.gov/our-agency/office-of-the-chief-directory,https://en.wiktionary.org/wiki/farmer,,Director Conservation Engineering Division.,verified
,Matt Beekman,Matt,Beekman,commercial beekeeper,trades,California Apiaries LLC / Sioux Honey Association,United States,,,phonetic,3,Beekman,"His surname Beekman is a homophone of bee-man, apt for a third-generation beekeeper.",Dutch,birth_name,https://siouxhoney.com/beekeeper-matt-beekman/,https://en.wiktionary.org/wiki/beekman,,Sioux Honey profile notes the name coincidence explicitly.,verified
,Trina Brake,Trina,Brake,deputy administrator for field operations,trades,USDA Farm Service Agency,United States,,,wordplay|ironic,3,Field,"Her job title is Deputy Administrator for Field Operations while her surname is Brake, not Field—ironic near-miss.",,birth_name,https://www.fsa.usda.gov/about-fsa/fsa-leadership/trina-brake,https://en.wiktionary.org/wiki/field,,Near-miss: oversees Field Operations but surname is Brake; included as ironic wordplay on field agriculture.,borderline
,King Whetstone,King,Whetstone,director of field operations,trades,USDA National Agricultural Statistics Service,United States,,,semantic,2,Whetstone,His surname Whetstone names a sharpening stone used in farming and forestry tools.,,birth_name,https://www.nass.usda.gov/About_NASS/NASS_Biographies/whetstone.php,https://en.wiktionary.org/wiki/whetstone,,NASS Western Field Operations director.,borderline
,William Schwind,William,Schwind,Mesonet systems meteorologist,weather,Kentucky Mesonet,United States,,,translation,4,Schwind,"His surname Schwind is German for wind, measured by the mesonet he maintains.",German,birth_name,http://l.kymesonet.org/about.html,https://en.wiktionary.org/wiki/Wind,,Also listed as Billy Schwind on staff page.,verified
,Lesley-Ann Dupigny-Giroux,Lesley-Ann,Giroux,state climatologist,weather,University of Vermont,United States,,,semantic,2,Giroux,Her surname Giroux may derive from Old French garde-wolf; weak link to wild nature in climatology.,French,birth_name,https://www.uvm.edu/cas/geography/profile/lesley-ann-l-dupigny-giroux,https://en.wiktionary.org/wiki/Giroux,,Vermont State Climatologist since 1997; etymology soft.,borderline
,Mary Stampone,Mary,Stampone,state climatologist,weather,University of New Hampshire,United States,,,semantic,2,Stamp,"Her surname Stampone contains stamp, a faint echo of weather fronts stamping across maps.",Italian,birth_name,https://cola.unh.edu/person/mary-stampone,,,New Hampshire State Climatologist.,borderline
,Richard Betts,Richard,Betts,climate scientist,science,Met Office Hadley Centre / University of Exeter,United Kingdom,,,semantic,2,Betts,"His surname Betts is a homophone of bets, as in betting on climate outcomes—very weak.",,birth_name,https://experts.exeter.ac.uk/22431-richard-betts,,,IPCC lead author; weak aptronym kept at score 2.,borderline
,Elizabeth S. Cochran,Elizabeth,Cochran,seismologist,science,U.S. Geological Survey,United States,,,wordplay,3,Quake,She co-founded the Quake Catcher Network while studying earthquakes for ShakeAlert.,,birth_name,https://www.usgs.gov/staff-profiles/elizabeth-s-cochran,https://en.wiktionary.org/wiki/quake,,Surname not apt; connection via Quake Catcher Network project name.,borderline
,Douglas Given,Douglas,Given,earthquake early warning coordinator,science,U.S. Geological Survey,United States,,,wordplay,2,Shake,"He coordinates ShakeAlert, linking his work to seismic shaking rather than his surname.",,birth_name,https://www.usgs.gov/staff-profiles/douglas-given,https://en.wiktionary.org/wiki/shake,,ShakeAlert coordinator; surname Given is not etymologically apt.,borderline
,David J. Wald,David,Wald,seismologist,science,U.S. Geological Survey,United States,,,wordplay,2,Shake,"He created ShakeMap for post-earthquake shaking, though Wald means forest in German.",German,birth_name,https://www.usgs.gov/staff-profiles/david-j-wald,https://en.wiktionary.org/wiki/Wald,,ShakeMap inventor; surname Wald unrelated to shaking.,borderline
,Ian McCaskill,Ian,McCaskill,television weather forecaster,weather,BBC,United Kingdom,1938,2016,phonetic,2,McCaskill,"His surname ends in skill, faintly echoing forecast skill, while he presented BBC weather.",,birth_name,https://en.wikipedia.org/wiki/Ian_McCaskill,,,Beloved BBC forecaster; aptronym link very weak.,borderline
,Bill Giles,Bill,Giles,head of BBC Weather Centre,weather,BBC / Met Office,United Kingdom,1939,,semantic,2,Giles,His surname Giles is noted in obituaries alongside horrendous clouds from H-bomb tests he observed.,,birth_name,https://www.theguardian.com/uk-news/2019/mar/19/use-forecast-to-talk-about-climate-change-urges-ex-bbc-presenter,,,Weak: Giles not inherently weather-related.,borderline
,Topper Shutt,Topper,Shutt,chief meteorologist,weather,WUSA Washington DC,United States,,,semantic,1,Shutt,Some viewers pun his name with shut the windows during storms; link is speculative.,,birth_name,https://www.wusa9.com/article/about-us/team-bios/topper-shutt-chief-meteorologist/65-72614410,,,Score 1 speculative pun; person verified.,borderline
,Samuel Champion,Samuel,Champion,television meteorologist,weather,The Weather Channel / WABC,United States,1961,,semantic,2,Champion,"His surname Champion suggests winning the weather, a faint broadcast-personality pun.",,birth_name,https://en.wikipedia.org/wiki/Sam_Champion,https://en.wiktionary.org/wiki/champion,https://www.treehugger.com/meteorologists-with-ridiculous-names-4863783,,borderline
,Luke Howard,Luke,Howard,meteorologist and cloud classifier,weather,Royal Society / amateur science,United Kingdom,1772,1864,other,3,Howard,"He created the Latin cloud nomenclature still used in meteorology, though Howard is not a weather word.",,birth_name,https://en.wikipedia.org/wiki/Luke_Howard,,,Father of cloud classification; surname not semantically apt but historically central to weather science.,borderline
,William Lovell Finley,William Lovell,Finley,ornithologist and conservationist,science,Oregon Audubon Society,United States,1876,1953,phonetic,2,Finley,"His surname Finley is a near-homophone of finch, the birds he photographed and protected.",,birth_name,https://www.oregonencyclopedia.org/articles/finley_william_l_1876_1953_/,https://en.wiktionary.org/wiki/finch,,Finley National Wildlife Refuge namesake.,borderline
,George Archibald,George,Archibald,ornithologist and crane conservationist,science,International Crane Foundation,Canada,1946,,other,2,Archibald,"He devoted his career to cranes, but Archibald is not a bird name.",,birth_name,https://en.wikipedia.org/wiki/George_W._Archibald,https://en.wiktionary.org/wiki/crane,https://www.audubon.org/magazine/man-who-saves-cranes,World's leading crane conservationist; surname not apt.,borderline
,Braeden Winters,Braeden,Winters,meteorologist,weather,National Weather Service Grand Junction,United States,,,semantic,4,Winters,His surname Winters names the cold season in mountain and high-desert forecasting.,,birth_name,https://www.weather.gov/gjt/staff,https://en.wiktionary.org/wiki/winter,,NWS Grand Junction WFO staff.,probable
