id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,Adolf Jäger,Adolf,Jäger,football forward,sports,FC Altona 93,Germany,1889,1944,translation,4,Jäger,"Jäger means hunter in German, fitting a prolific early-century forward.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Adolf_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Scored Germany's only goal at the 1912 Olympics.,verified
,Lukas Jäger,Lukas,Jäger,football midfielder,sports,SC Rheindorf Altach,Austria,1994,,translation,3,Jäger,"Jäger means hunter in German, loosely apt for a defensive midfielder.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Lukas_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Austria under-21 international.,verified
,Dietmar Schütze,Dietmar,Schütze,football striker,sports,Hallescher FC Chemie,Germany,1962,,translation,4,Schütze,"Schütze means shooter in German, matching a striker's role.",German: shooter,birth_name,https://de.zxc.wiki/wiki/Dietmar_Sch%C3%BCtze,https://en.wiktionary.org/wiki/Sch%C3%BCtze,,GDR Oberliga striker; six goals in 1988-89.,verified
,Valerio Bacigalupo,Valerio,Bacigalupo,football goalkeeper,sports,Torino,Italy,1924,1949,translation|ironic,4,Bacigalupo,"Bacigalupo means wolf-wounder in Ligurian, ironic for a goalkeeper rather than a hunter.",Ligurian: wolf-wounder,birth_name,https://en.wikipedia.org/wiki/Bacigalupo,https://en.wikipedia.org/wiki/Bacigalupo,,Grande Torino goalkeeper; died in Superga air disaster.,verified
,Manlio Bacigalupo,Manlio,Bacigalupo,football goalkeeper,sports,Genoa,Italy,1908,1977,translation|ironic,3,Bacigalupo,"Bacigalupo means wolf-wounder in Ligurian, ironic for a goalkeeper.",Ligurian: wolf-wounder,birth_name,https://en.wikipedia.org/wiki/Bacigalupo,https://en.wikipedia.org/wiki/Bacigalupo,,Brother of Valerio; Genoa and Italy goalkeeper.,verified
,Danny Vuković,Danny,Vuković,football goalkeeper,sports,Central Coast Mariners,Australia,1985,,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbo-Croatian.,Serbo-Croatian: wolf,birth_name,https://en.wikipedia.org/wiki/Danny_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,A-League record for clean sheets; only keeper to score in the league.,verified
,Joachim Löw,Joachim,Löw,football manager,sports,Germany national team,Germany,1960,,translation,3,Löw,"Löw means lion in German, apt for a manager leading the national team.",German: lion,birth_name,https://en.wikipedia.org/wiki/Joachim_L%C3%B6w,https://en.wiktionary.org/wiki/L%C3%B6we,,World Cup winning coach 2014.,verified
,Christiane Endler,Christiane,Endler,football goalkeeper,sports,Olympique Lyonnais,Chile,1991,,translation,2,Endler,"Endler relates to Ende meaning end in German, apt for the last line of defence.",German: end,birth_name,https://en.wikipedia.org/wiki/Christiane_Endler,https://en.wiktionary.org/wiki/Ende,,FIFA Best Women's Goalkeeper 2021.,verified
,Peter Crouch,Peter,Crouch,football striker,sports,England national team,England,1981,,ironic,4,Crouch,At 6 ft 7 in he was one of the tallest players in the Premier League despite a name meaning bend low.,,birth_name,https://en.wikipedia.org/wiki/Peter_Crouch,https://en.wiktionary.org/wiki/crouch,https://www.espn.com/espn/print?id=37577543,Premier League record for headed goals.,verified
,Norman Conquest,Norman,Conquest,football goalkeeper,sports,Australia national team,Australia,1924,1968,ironic,4,Conquest,His surname evokes conquest while he is remembered for conceding 17 goals in one match.,,birth_name,https://en.wikipedia.org/wiki/Norman_Conquest_(footballer),,https://www.espn.com/espn/print?id=37577543,Australian goalkeeper; name references the 1066 Norman Conquest.,verified
,Andre Wisdom,Andre,Wisdom,football defender,sports,Liverpool,England,1993,,ironic,3,Wisdom,His surname is wisdom but he once drove his car into a woodland puddle on a wrong turn.,,birth_name,https://en.wikipedia.org/wiki/Andre_Wisdom,,https://www.espn.com/espn/print?id=37577543,Liverpool academy graduate; later at Derby County.,verified
,Isaac Success,Isaac,Success,football winger,sports,Watford,Nigeria,1996,,ironic,3,Success,His surname is Success but major silverware largely eluded him.,,birth_name,https://en.wikipedia.org/wiki/Isaac_Success,,https://www.espn.com/espn/print?id=37577543,FA Cup runner-up with Watford 2019.,verified
,Alain Casanova,Alain,Casanova,football manager,sports,Toulouse,France,1961,,ironic,3,Casanova,His surname evokes a lover but he was sacked by Toulouse after a poor start.,,birth_name,https://en.wikipedia.org/wiki/Alain_Casanova,,https://www.espn.com/espn/print?id=37577543,Former Toulouse player and manager.,verified
,Armin Jäger,Armin,Jäger,football goalkeeper,sports,VfB Stuttgart,Germany,1962,,translation|ironic,3,Jäger,"Jäger means hunter in German, contrary to a goalkeeper who stops rather than hunts.",German: hunter,birth_name,https://en.wikipedia.org/wiki/Armin_J%C3%A4ger,https://en.wiktionary.org/wiki/J%C3%A4ger,,Bundesliga goalkeeper 1983-1989.,verified
,Raphael Wolf,Raphael,Wolf,football goalkeeper,sports,Fortuna Düsseldorf,Germany,1988,,semantic,3,Wolf,His surname is Wolf though he never played for Wolfsburg.,,birth_name,https://en.wikipedia.org/wiki/Raphael_Wolf,,,Bundesliga and 2. Bundesliga goalkeeper.,verified
,Sebastian Wolf,Sebastian,Wolf,football goalkeeper,sports,SpVgg Unterhaching,Germany,1993,,semantic,2,Wolf,His surname Wolf evokes wolves without a club-name coincidence.,,birth_name,"https://en.wikipedia.org/wiki/Sebastian_Wolf_(footballer,_born_1993)",,,Munich-born goalkeeper.,verified
,Mel Garside-Wight,Mel,Garside-Wight,football goalkeeper,sports,Bradford City Women,England,1979,,wordplay,4,Wight,"She converted from a record-setting striker to an excellent goalkeeper, a dramatic positional wight shift.",,legal_name,https://en.wikipedia.org/wiki/Mel_Garside-Wight,,,Former England women's international; married Gillian Wight 2010.,verified
,Peter Bowler,Peter,Bowler,cricketer,sports,Western Australia,Australia,1968,,ironic,4,Bowler,His surname is Bowler but he was primarily a batsman.,,birth_name,https://en.wikipedia.org/wiki/Peter_Bowler,,https://en.wikipedia.org/wiki/Aptronym,Played 141 first-class matches mainly as a batter.,verified
,Thomas Bowler,Thomas,Bowler,cricketer,sports,Wiltshire,England,1989,,direct,5,Bowler,His surname is Bowler and he bowls legbreak for Wiltshire.,,birth_name,https://www.espncricinfo.com/cricketers/thomas-bowler-458894,,,Minor counties legbreak bowler.,verified
,Graham Onions,Graham,Onions,cricketer,sports,England,England,1982,,semantic,3,Onions,"Onions are a vegetable, an odd fit for an England fast-medium bowler.",,birth_name,https://en.wikipedia.org/wiki/Graham_Onions,,https://www.espncricinfo.com/story/the-worst-test-batsman-and-knowing-your-onions-404806,Durham and England seamer; 9 Test wickets.,verified
,David Hookes,David,Hookes,cricketer,sports,South Australia,Australia,1953,2004,semantic,4,Hookes,His surname evokes the hook shot that made him famous as an aggressive batsman.,,birth_name,https://en.wikipedia.org/wiki/David_Hookes,,https://www.topendsports.com/fun/names/apt.htm,Test century on debut 1977; later coach.,verified
,Eric Hollies,Eric,Hollies,cricketer,sports,Warwickshire,England,1912,1981,semantic,3,Hollies,He bowled Don Bradman for a duck in Bradman's final Test innings.,,birth_name,https://en.wikipedia.org/wiki/Eric_Hollies,,https://www.espncricinfo.com/story/the-hollies-touch-in-bradman-legend-621480,Leg-spinner; 2323 first-class wickets.,verified
,Alfred Diver,Alfred,Diver,cricketer,sports,Cambridgeshire,England,1827,1876,wordplay,3,Ducky,"Known as Ducky Diver, his nickname matched his surname for a Victorian professional.",,professional_name,https://www.espncricinfo.com/cricketers/ducky-diver-12183,,,Birth name Alfred John Day Diver; 84 first-class matches.,verified
,Mark Butcher,Mark,Butcher,cricketer,sports,England,England,1973,,semantic,3,Butcher,"His surname is Butcher, a trade name echoed in cricket's butcher-and-baker lists.",,birth_name,https://en.wikipedia.org/wiki/Mark_Butcher,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,71 Test caps for England.,verified
,Basil Butcher,Basil,Butcher,cricketer,sports,West Indies,Guyana,1933,2017,semantic,3,Butcher,"His surname is Butcher, fitting the ESPNcricinfo XI of profession surnames.",,birth_name,https://en.wikipedia.org/wiki/Basil_Butcher,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,West Indies middle-order batsman of the 1960s.,verified
,Seymour Nurse,Seymour,Nurse,cricketer,sports,West Indies,Barbados,1933,2019,ironic,3,Nurse,His surname is Nurse but he murdered bowling in his final Test with 258.,,birth_name,https://en.wikipedia.org/wiki/Seymour_Nurse,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Barbados and West Indies batsman.,verified
,Bob Barber,Bob,Barber,cricketer,sports,England,England,1935,,semantic,2,Barber,His surname Barber appears in the ESPNcricinfo XI of profession names.,,birth_name,https://en.wikipedia.org/wiki/Bob_Barber_(cricketer),,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Left-handed batsman and legbreak bowler.,verified
,Keith Miller,Keith,Miller,cricketer,sports,Australia,Australia,1919,2004,semantic,2,Miller,"Miller grinds grain, a faint echo for an all-rounder who ground down opponents.",,birth_name,https://en.wikipedia.org/wiki/Keith_Miller,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Australian cricket great; RAF pilot in WWII.,verified
,Farokh Engineer,Farokh,Engineer,cricketer,sports,India,India,1938,,direct,4,Engineer,"His surname is Engineer, a profession name for a wicketkeeper-batsman.",,birth_name,https://en.wikipedia.org/wiki/Farokh_Engineer,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,India and Lancashire wicketkeeper.,verified
,George Pope,George,Pope,cricketer,sports,Derbyshire,England,1915,1968,semantic,2,Pope,Pope is an ecclesiastical title in the ESPNcricinfo tradesmen XI.,,birth_name,https://en.wikipedia.org/wiki/George_Pope_(cricketer),,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Derbyshire seam bowler; one Test cap 1947.,verified
,Bert Ironmonger,Bert,Ironmonger,cricketer,sports,Australia,Australia,1882,1971,direct,4,Ironmonger,"His surname is Ironmonger, a hardware trade, in the ESPNcricinfo profession XI.",,birth_name,https://en.wikipedia.org/wiki/Bert_Ironmonger,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Left-arm spinner; 74 Test wickets.,verified
,Lionel Baker,Lionel,Baker,cricketer,sports,West Indies,Montserrat,1987,,semantic,2,Baker,His surname Baker completes the Butcher-Baker profession pun in cricket.,,birth_name,https://en.wikipedia.org/wiki/Lionel_Baker,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Only Test cricketer from Montserrat.,verified
,Vijay Merchant,Vijay,Merchant,cricketer,sports,India,India,1911,1987,semantic,2,Merchant,"His surname Merchant names a trader, opening the ESPNcricinfo profession XI.",,birth_name,https://en.wikipedia.org/wiki/Vijay_Merchant,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,First-class batting average 71.64.,verified
,Alastair Cook,Alastair,Cook,cricketer,sports,England,England,1984,,semantic,2,Cook,His surname Cook names a kitchen trade in the ESPNcricinfo profession XI.,,birth_name,https://en.wikipedia.org/wiki/Alastair_Cook,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,England's leading Test run-scorer.,verified
,Piloo Reporter,Piloo,Reporter,cricket umpire,sports,India,India,1914,1998,direct,5,Reporter,His surname is Reporter and he stood as a Test match umpire.,,birth_name,https://en.wikipedia.org/wiki/Piloo_Reporter,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Umpired 14 Tests and 10 ODIs.,verified
,David Shepherd,David,Shepherd,cricket umpire,sports,England,England,1940,2009,semantic,3,Shepherd,"A shepherd guides a flock, apt for an umpire who guided play.",,birth_name,https://en.wikipedia.org/wiki/David_Shepherd_(umpire),,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,Famous one-hop signal; stood in 92 Tests.,verified
,Ray Baker,Ray,Baker,cricketer,sports,Surrey,England,1949,,semantic,2,Baker,Playing with Alan Butcher he inspired the Butcher-Baker profession quip.,,birth_name,https://en.wikipedia.org/wiki/Ray_Baker_(cricketer),,https://www.espncricinfo.com/story/the-worst-test-batsman-and-knowing-your-onions-404806,Surrey fast bowler of the 1970s.,verified
,Ethan Hooker,Ethan,Hooker,rugby union centre,sports,Sharks,South Africa,2003,,ironic,4,Hooker,"His surname is Hooker but he plays centre and wing, not rugby's hooker position.",,birth_name,https://en.wikipedia.org/wiki/Ethan_Hooker,,,Springbok debut 2025; son of Craig Hooker.,verified
,Rory Best,Rory,Best,rugby union hooker,sports,Ulster,Northern Ireland,1982,,semantic,3,Best,"His surname is Best, fitting Ireland's most-capped hooker.",,birth_name,https://en.wikipedia.org/wiki/Rory_Best,,,124 Ireland caps; renowned scrummager.,verified
,Nick Fenton-Wells,Nick,Fenton-Wells,rugby union hooker,sports,Bristol Bears,South Africa,1986,,wordplay,3,Wells,His surname Wells evokes wells of depth when he converted from flanker to hooker.,,birth_name,https://en.wikipedia.org/wiki/Nick_Fenton-Wells,,,Played hooker for Bristol from 2017 after starting as a flanker.,verified
,Rex Hunt,Rex,Hunt,Australian rules footballer,sports,Richmond,Australia,1948,,semantic,4,Hunt,"His surname is Hunt, apt for a forward who kicked 276 career goals.",,birth_name,https://www.afltables.com/afl/stats/players/R/Rex_Hunt.html,,,202 games; later TV fishing personality.,verified
,Jayden Hunt,Jayden,Hunt,Australian rules footballer,sports,West Coast Eagles,Australia,1995,,semantic,3,Hunt,His surname Hunt suits an AFL midfielder who hunts the ball.,,birth_name,https://www.afltables.com/afl/stats/players/J/Jayden_Hunt.html,,,172 AFL games for Melbourne and West Coast.,verified
,Josh Hunt,Josh,Hunt,Australian rules footballer,sports,Geelong,Australia,1982,,semantic,3,Hunt,His surname Hunt fits an AFL player who hunted contests in the midfield.,,birth_name,https://www.afltables.com/afl/stats/players/J/Josh_Hunt.html,,,212 games for Geelong 2001-2014.,verified
,Taylor Hunt,Taylor,Hunt,Australian rules footballer,sports,Geelong,Australia,1990,,semantic,3,Hunt,His surname Hunt fits an AFL defender who hunted the ball.,,birth_name,https://www.afltables.com/afl/stats/players/T/Taylor_Hunt.html,,,105 games for Geelong 2010-2015.,verified
,Derek Kickett,Derek,Kickett,Australian rules footballer,sports,Sydney Swans,Australia,1969,,semantic,4,Kickett,"His surname Kickett evokes kicking, the core skill of Australian rules football.",,birth_name,https://en.wikipedia.org/wiki/Derek_Kickett,,https://www.topendsports.com/fun/names/apt.htm,179 goals in 152 games; indigenous pioneer.,verified
,Liam Puncher,Liam,Puncher,Australian rules footballer,sports,Collingwood,Australia,2001,,semantic,3,Puncher,His surname Puncher evokes the physical contest of AFL football.,,birth_name,https://www.afltables.com/afl/stats/players/L/Liam_Puncher.html,,,Collingwood listed player.,verified
,Jackson Archer,Jackson,Archer,Australian rules footballer,sports,North Melbourne,Australia,2001,,semantic,3,Archer,"Archer suggests striking from distance, apt for an AFL midfielder.",,birth_name,https://www.afltables.com/afl/stats/players/J/Jackson_Archer.html,,,North Melbourne midfielder.,verified
,Damien Fitzhenry,Damien,Fitzhenry,hurler,sports,Wexford,Ireland,1974,,semantic,3,Fitzhenry,His surname is associated with Wexford hurling and he was their greatest goalkeeper.,,birth_name,https://en.wikipedia.org/wiki/Damien_Fitzhenry,,https://www.houseofnames.com/fitzhenry-family-crest,All-Ireland SHC winner 1996; two All-Stars.,verified
,David Goodfield,David,Goodfield,field hockey midfielder,sports,Great Britain,England,1995,,wordplay,4,Goodfield,"His surname names a good field, apt for an Olympic hockey midfielder.",,birth_name,https://en.wikipedia.org/wiki/David_Goodfield,,https://www.thepeoplesfriend.co.uk/lifestyle/nostalgia/apt-names-sport/,Team GB hockey; Paris 2024 Olympian.,verified
,Lloy Ball,Lloy,Ball,volleyball player,sports,United States national team,United States,1972,,semantic,5,Ball,"His surname is Ball, the object central to volleyball.",,birth_name,https://en.wikipedia.org/wiki/Lloy_Ball,,https://www.volleyhall.org/lloy-ball.html,2008 Olympic gold; Volleyball Hall of Fame 2015.,verified
,Tobias Jäger,Tobias,Jäger,football goalkeeper,sports,FC Augsburg,Germany,2005,,translation|ironic,3,Jäger,"Jäger means hunter in German, contrary to a goalkeeper's role.",German: hunter,birth_name,https://www.bundesliga.com/en/player/tobias-jager,https://en.wiktionary.org/wiki/J%C3%A4ger,,Augsburg goalkeeper; German-Austrian dual national.,verified
,Jagoš Vuković,Jagoš,Vuković,football defender,sports,Red Star Belgrade,Serbia,1985,2020,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbian.,Serbian: wolf,birth_name,https://en.wikipedia.org/wiki/Jago%C5%A1_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,Serbia international centre-back.,verified
,Andrija Vuković,Andrija,Vuković,football goalkeeper,sports,FK Rad,Serbia,1986,,translation,3,Vuković,Vuković derives from vuk meaning wolf in Serbian.,Serbian: wolf,birth_name,https://en.wikipedia.org/wiki/Andrija_Vukovi%C4%87,https://en.wiktionary.org/wiki/vuk,,Serbian SuperLiga goalkeeper.,verified
,Marius Wolf,Marius,Wolf,football winger,sports,Borussia Mönchengladbach,Germany,1995,,semantic,2,Wolf,His surname Wolf evokes the animal without a club-name match.,,birth_name,https://en.wikipedia.org/wiki/Marius_Wolf,,,Germany international winger.,verified
,Richard Kingson,Richard,Kingson,football goalkeeper,sports,Ghana national team,Ghana,1978,,phonetic,3,Kingson,His surname Kingson is a near-homophone of king of saves for a Ghana goalkeeper.,,legal_name,https://en.wikipedia.org/wiki/Richard_Kingson,,,Also known as Faruk Gürsoy; 2010 World Cup keeper.,verified
,Jan Vennegoor of Hesselink,Jan,Vennegoor of Hesselink,football striker,sports,Celtic,Netherlands,1978,,other,2,Vennegoor of Hesselink,His unusually long Dutch surname drew press attention during his striker career.,Dutch: compound surname,birth_name,https://en.wikipedia.org/wiki/Jan_Vennegoor_of_Hesselink,,https://www.theguardian.com/football/2004/aug/09/sport.comment,Netherlands international; played for Celtic and Hull.,borderline
,Bekim Kastrati,Bekim,Kastrati,football forward,sports,Fortuna Düsseldorf,Albania,1974,2009,other,1,Kastrati,"His surname was noted after a collision that injured his groin, a strained pun.",,birth_name,https://en.wikipedia.org/wiki/Bekim_Kastrati,,https://www.espn.com/espn/print?id=37577543,Borderline; included for ESPN list completeness.,borderline
,Nari Contractor,Nari,Contractor,cricketer,sports,India,India,1932,2022,semantic,2,Contractor,His surname Contractor names a building trade in cricket's profession-name genre.,,birth_name,https://en.wikipedia.org/wiki/Nari_Contractor,,https://www.espncricinfo.com/story/espncricinfo-xi-cricketers-names-that-are-also-professions-722219,India opening batsman; career ended after Charlie Griffith bouncer.,verified
,Fred Root,Fred,Root,cricketer,sports,Derbyshire,England,1886,1954,wordplay,3,Root,With wicketkeeper George Beet his dismissals read c Beet b Root on scorecards.,,birth_name,https://en.wikipedia.org/wiki/Fred_Root,,https://www.espncricinfo.com/story/the-worst-test-batsman-and-knowing-your-onions-404806,Three Tests in 1926 Ashes.,verified
,George Beet,George,Beet,cricket umpire,sports,Derbyshire,England,1877,1955,wordplay,3,Beet,"With Fred Root bowling, scorecards often showed c Beet b Root.",,birth_name,https://en.wikipedia.org/wiki/George_Beet,,https://www.espncricinfo.com/story/the-worst-test-batsman-and-knowing-your-onions-404806,Derbyshire wicketkeeper; later Test umpire.,verified
,Geva Mentor,Geva,Mentor,netball goalkeeper,sports,Leeds Rhinos,England,1984,,semantic,3,Mentor,"A mentor guides others, loosely apt for a veteran goal keeper.",,birth_name,https://en.wikipedia.org/wiki/Geva_Mentor,,,CBE; among the world's best netball defenders.,verified
,Mark Crossley,Mark,Crossley,football goalkeeper,sports,Nottingham Forest,Wales,1969,,semantic,3,Crossley,His surname Crossley evokes crosses that goalkeepers claim.,,birth_name,https://en.wikipedia.org/wiki/Mark_Crossley,,,Wales international; 452 league appearances.,verified
,Johan Wallens,Johan,Wallens,football goalkeeper,sports,Deportivo Cali,Colombia,1992,,semantic,4,Wallens,"His surname Wallens evokes a wall, fitting a professional goalkeeper.",,birth_name,https://en.wikipedia.org/wiki/Johan_Wallens,,,Youngest Deportivo Cali debutant goalkeeper at 16.,verified
,Aidan Stone,Aidan,Stone,football goalkeeper,sports,Truro City,England,1999,,semantic,3,Stone,His surname Stone suggests a stonewall in goal.,,birth_name,https://en.wikipedia.org/wiki/Aiden_Stone,,,Former Mansfield Town and Port Vale keeper.,verified
,Tim Cahill,Tim,Cahill,football midfielder,sports,Australia national team,Australia,1979,,semantic,4,Cahill,"He scored many famous goals with his head, making his name synonymous with aerial strikes.",,birth_name,https://en.wikipedia.org/wiki/Tim_Cahill,,https://news.williamhill.com/football/premier-league/most-headed-goals-in-top-flight-history/,Australia's all-time leading scorer.,verified
,Andy Carroll,Andy,Carroll,football striker,sports,England national team,England,1989,,semantic,4,Carroll,At 6 ft 4 in he was a Premier League header specialist with 24 headed goals.,,birth_name,https://en.wikipedia.org/wiki/Andy_Carroll,,https://news.williamhill.com/football/premier-league/most-headed-goals-in-top-flight-history/,Newcastle and Liverpool striker.,verified
,Chris Wood,Chris,Wood,football striker,sports,Nottingham Forest,New Zealand,1991,,semantic,3,Wood,His surname Wood evokes the woodwork and posts strikers hit.,,birth_name,"https://en.wikipedia.org/wiki/Chris_Wood_(footballer,_born_1991)",,,New Zealand record goalscorer.,verified
,Sam Hunt,Sam,Hunt,Australian rules footballer,sports,Essendon,Australia,1983,,semantic,3,Hunt,His surname Hunt fits an AFL player hunting the ball.,,birth_name,https://www.afltables.com/afl/stats/players/S/Sam_Hunt.html,,,Seven AFL games for Essendon.,verified
,Suani Save,Suani,Save,football goalkeeper,sports,American Samoa U20,American Samoa,1991,,direct,5,Save,His surname is Save and he plays as a goalkeeper.,,birth_name,https://www.transfermarkt.com/suani-save/profil/spieler/185099,https://en.wiktionary.org/wiki/save,https://www.oceaniafootball.com/archives-7383/,American Samoa under-20 international.,verified
,Tom Youngs,Tom,Youngs,rugby union hooker,sports,Leicester Tigers,England,1987,,wordplay,3,Youngs,He became a hooker in a family of scrum-halves named Youngs.,,birth_name,https://en.wikipedia.org/wiki/Tom_Youngs,,,215 games for Leicester; brother Ben Youngs scrum-half.,verified
,Pardeep Narwal,Pardeep,Narwal,kabaddi raider,sports,Patna Pirates,India,1993,,semantic,2,Narwal,"Known as the Dubki King, his raiding style made him the face of Pro Kabaddi.",,birth_name,https://en.wikipedia.org/wiki/Pardeep_Narwal,,,Pro Kabaddi all-time leading raid points scorer.,verified
