id,full_name,first_name,last_name,occupation,field,organization,country,birth_year,death_year,aptronym_type,aptronym_score,name_element,connection,name_origin,name_status,person_source_url,name_source_url,discovery_source_url,notes,review_status
,James Parkinson,James,Parkinson,surgeon and palaeontologist,medicine,,England,1755,1824,semantic,5,Parkinson,Parkinson's disease was later named for the shaking palsy he first described in 1817.,Surname Parkinson; disease eponym,birth_name,https://en.wikipedia.org/wiki/James_Parkinson,,,Also published Organic Remains of a Former World.,verified
,Edward Jenner,Edward,Jenner,physician,medicine,,England,1749,1823,other,2,Jenner,Jenner offers no clear English occupational link though he pioneered smallpox vaccination.,,birth_name,https://en.wikipedia.org/wiki/Edward_Jenner,,,Kept for historical medicine set; aptronym fit is weak.,borderline
,William Harvey,William,Harvey,physician,medicine,,England,1578,1657,semantic,2,Harvey,Harvey has no strong occupational link though he discovered the circulation of blood.,,birth_name,https://en.wikipedia.org/wiki/William_Harvey,,,Included as canonical physician; name fit borderline.,borderline
,Joseph Priestley,Joseph,Priestley,chemist and minister,science,,England,1733,1804,semantic,3,Priestley,Priestley embeds priest fitting a dissenting minister who isolated oxygen.,English: priest + -ley,birth_name,https://en.wikipedia.org/wiki/Joseph_Priestley,https://www.etymonline.com/word/priest,,Discoverer of oxygen; Unitarian minister.,verified
,Humphry Davy,Humphry,Davy,chemist,science,Royal Institution,England,1778,1829,semantic,4,Davy,The Davy lamp he invented for miners made his surname synonymous with underground safety.,Surname Davy; Davy lamp eponym,birth_name,https://en.wikipedia.org/wiki/Humphry_Davy,,,Invented miner's safety lamp; isolated sodium and potassium.,verified
,Carl Linnaeus,Carl,Linnaeus,botanist,science,Uppsala University,Sweden,1707,1778,semantic,4,Linnaeus,Linnaeus honors the twinflower Linnaea which he adopted as his personal emblem.,Latinized from Lind (linden); Linnaea flower,birth_name,https://en.wikipedia.org/wiki/Carl_Linnaeus,https://en.wikipedia.org/wiki/Linnaea,,Created binomial nomenclature.,verified
,Richard Bright,Richard,Bright,physician,medicine,Guy's Hospital,England,1789,1858,semantic,4,Bright,Bright's disease of the kidney was named for this physician who linked dropsy to renal pathology.,Surname Bright; Bright's disease eponym,birth_name,https://en.wikipedia.org/wiki/Richard_Bright_(physician),,,Described what is now called acute nephritis.,verified
,Thomas Hodgkin,Thomas,Hodgkin,physician,medicine,,England,1798,1866,semantic,3,Hodgkin,Hodgkin lymphoma was later named for this pathologist who described lymphadenoma.,Surname Hodgkin; Hodgkin disease eponym,birth_name,https://en.wikipedia.org/wiki/Thomas_Hodgkin,,,Quaker physician and social reformer.,verified
,Elizabeth Blackwell,Elizabeth,Blackwell,physician,medicine,,United States,1821,1910,wordplay,3,Blackwell,Blackwell suggests a dark well a faint echo for the first woman to earn a U.S. medical degree.,English topographic surname,birth_name,https://en.wikipedia.org/wiki/Elizabeth_Blackwell,,,First woman MD in the United States (1849).,borderline
,Paracelsus,Paracelsus,Paracelsus,physician and alchemist,medicine,,Switzerland,1493,1541,wordplay,3,Paracelsus,Paracelsus means beyond Celsus fitting a Renaissance physician who broke with Galenic tradition.,Latin: para + Celsus,pseudonym,https://en.wikipedia.org/wiki/Paracelsus,,,Birth name Theophrastus von Hohenheim; adopted Paracelsus.,verified
,Avicenna,Avicenna,Avicenna,physician and philosopher,medicine,,Persia,980,1037,other,2,Avicenna,Avicenna is a Latinized honorific rather than a descriptive cognomen for the Canon of Medicine author.,,pseudonym,https://en.wikipedia.org/wiki/Avicenna,,,Birth name Ibn Sina; aptronym reading is weak.,borderline
,Galen,Galen,Galen,physician and anatomist,medicine,,Roman Empire,129,216,other,2,Galen,Galen derives from galene (calm) not an obvious link to his anatomical work.,Greek: galene (calm),birth_name,https://en.wikipedia.org/wiki/Galen,https://en.wiktionary.org/wiki/galene,,Dominant medical authority for fifteen centuries.,borderline
,Andreas Vesalius,Andreas,Vesalius,anatomist,medicine,University of Padua,Habsburg Netherlands,1514,1564,other,2,Vesalius,Vesalius offers no documented name-to-anatomy link though he founded modern human dissection.,,birth_name,https://en.wikipedia.org/wiki/Andreas_Vesalius,,,Author of De humani corporis fabrica (1543).,borderline
,Josiah Wedgwood,Josiah,Wedgwood,potter,trades,Wedgwood,England,1730,1795,direct,5,Wedgwood,Wedgwood is literally the name of the pottery firm he founded and ran.,English: wood + wedg(e),birth_name,https://en.wikipedia.org/wiki/Josiah_Wedgwood,,,Industrialized ceramic production; abolitionist.,verified
,John Constable,John,Constable,landscape painter,arts,,England,1776,1837,direct,5,Constable,Constable names a keeper of a royal estate apt for a painter of the English countryside.,English: constable (warden),birth_name,https://en.wikipedia.org/wiki/John_Constable,https://www.etymonline.com/word/constable,,Painted The Hay Wain and Salisbury Cathedral.,verified
,William Hogarth,William,Hogarth,painter and engraver,arts,,England,1697,1764,wordplay,3,Hogarth,Hogarth puns on hog and art fitting a satirical painter of urban life.,English hog + art,birth_name,https://en.wikipedia.org/wiki/William_Hogarth,,,A Rake's Progress and Marriage à-la-mode.,probable
,Joseph Locke,Joseph,Locke,civil engineer,transport,,England,1805,1860,semantic,4,Locke,Locke evokes locks on canals and railways he engineered across Britain.,English: lock (water barrier),birth_name,https://en.wikipedia.org/wiki/Joseph_Locke,https://www.etymonline.com/word/lock,,Built Grand Junction Railway; not the Florida judge James Locke.,verified
,George Stephenson,George,Stephenson,railway engineer,transport,,England,1781,1848,semantic,3,Stephenson,Stephenson built the Rocket locomotive though his surname lacks a direct rail meaning.,,birth_name,https://en.wikipedia.org/wiki/George_Stephenson,,,Father of Railways; built Stockton and Darlington Railway.,borderline
,Isambard Kingdom Brunel,Isambard Kingdom,Brunel,civil engineer,transport,,England,1806,1859,other,2,Brunel,Brunel has no documented English link to bridges or railways despite his Great Western Railway.,French surname,birth_name,https://en.wikipedia.org/wiki/Isambard_Kingdom_Brunel,,,Built Clifton Suspension Bridge and SS Great Britain.,borderline
,Robert Peary,Robert,Peary,Arctic explorer,science,,United States,1856,1920,semantic,2,Peary,Peary offers only a faint echo of peering into polar ice for this North Pole claimant.,,birth_name,https://en.wikipedia.org/wiki/Robert_Peary,,,Reached North Pole 1909; career pre-1920.,borderline
,Vitus Bering,Vitus,Bering,explorer,science,Russian Navy,Denmark,1681,1741,other,2,Bering,Bering Strait bears his name but the surname has no documented semantic link to exploration.,,birth_name,https://en.wikipedia.org/wiki/Vitus_Bering,,,Namesake of the Bering Strait and Sea.,borderline
,James Cook,James,Cook,Royal Navy captain and explorer,military,Royal Navy,England,1728,1779,semantic,2,Cook,Cook names a kitchen trade only weakly related to his Pacific voyages of exploration.,English occupational surname (cook),birth_name,https://en.wikipedia.org/wiki/James_Cook,https://www.etymonline.com/word/cook,,Mapped Newfoundland Australia and Hawaii; killed at Kealakekua Bay.,borderline
,Ferdinand Magellan,Ferdinand,Magellan,explorer,science,Crown of Castile,Portugal,1480,1521,other,2,Magellan,Magellan led the first circumnavigation but his surname has no documented voyage-related meaning.,,birth_name,https://en.wikipedia.org/wiki/Ferdinand_Magellan,,,Killed in the Philippines; expedition completed 1522.,borderline
,Zebulon Pike,Zebulon,Pike,U.S. Army officer and explorer,military,United States Army,United States,1779,1813,semantic,3,Pike,Pike names a spear or peak fitting an explorer who mapped the Rocky Mountain peak later named Pikes Peak.,English: pike (spear/peak),birth_name,https://en.wikipedia.org/wiki/Zebulon_Pike,https://www.etymonline.com/word/pike,,Pikes Peak namesake; died in War of 1812.,verified
,Marcus Tullius Cicero,Marcus Tullius,Cicero,Roman orator and statesman,politics,Roman Republic,Roman Republic,-106,-43,semantic,4,Cicero,Cicero is a Latin cognomen for chickpea said to describe an ancestor's nose or farm.,Latin: cicer (chickpea),birth_name,https://en.wikipedia.org/wiki/Marcus_Tullius_Cicero,https://penelope.uchicago.edu/Thayer/E/Roman/Texts/Plutarch/Lives/Cicero*.html,,Plutarch Life of Cicero records the chickpea cognomen on an ancestor's nose.,verified
,George Berkeley,George,Berkeley,Anglican bishop and philosopher,religion,Church of Ireland,Ireland,1685,1753,direct,5,Berkeley,Berkeley was Bishop of Cloyne while developing immaterialist philosophy.,English: bishopric place-name,birth_name,https://en.wikipedia.org/wiki/George_Berkeley,,,Berkeley California named for him; esse est percipi.,verified
,Æthelred the Unready,Æthelred,Unready,King of England,politics,Kingdom of England,England,966,1016,wordplay,4,Unready,Æthelred means noble counsel but the Old English unræd (bad counsel) was punned as unready in later English.,Old English unræd (ill-advised); folk etymology unready,birth_name,https://en.wikipedia.org/wiki/%C3%86thelred_the_Unready,https://en.wiktionary.org/wiki/unready,,Epithet is contemporary Old English not modern nickname.,verified
,William Blackstone,William,Blackstone,jurist,law,,England,1723,1780,semantic,3,Blackstone,Blackstone suggests a dark cornerstone fitting the author of Commentaries on the Laws of England.,English topographic: black stone,birth_name,https://en.wikipedia.org/wiki/William_Blackstone,https://www.etymonline.com/word/black,,Commentaries shaped Anglo-American common law.,verified
,George Jeffreys,George,Jeffreys,Lord Chief Justice,law,King's Bench,England,1645,1689,semantic,3,Jeffreys,Jeffreys presided over the Bloody Assizes after Monmouth's Rebellion earning the nickname Hanging Judge.,,birth_name,"https://en.wikipedia.org/wiki/George_Jeffreys,_1st_Baron_Jeffreys",,,Nickname Hanging Judge is historical epithet not surname pun.,verified
,Cotton Mather,Cotton,Mather,Puritan minister,religion,Old North Church,United States,1663,1728,semantic,3,Cotton,Cotton names the fiber crop though he was a Boston divine who promoted smallpox inoculation.,English: cotton (fiber),birth_name,https://en.wikipedia.org/wiki/Cotton_Mather,https://www.etymonline.com/word/cotton,,Given name Cotton from maternal grandfather John Cotton.,verified
,Increase Mather,Increase,Mather,Puritan minister,religion,Harvard College,United States,1639,1723,semantic,3,Increase,Increase is a Puritan virtue name for spiritual growth fitting a Harvard president and divine.,Puritan virtue name: increase,birth_name,https://en.wikipedia.org/wiki/Increase_Mather,https://en.wiktionary.org/wiki/increase,,Father of Cotton Mather; president of Harvard.,verified
,Publius Cornelius Scipio Africanus,Publius,Scipio,Roman general,military,Roman Republic,Roman Republic,-236,-183,other,3,Scipio,Scipio may mean staff or rod in Etruscan fitting a general who carried Rome's military authority.,Possible Etruscan: staff,birth_name,https://en.wikipedia.org/wiki/Scipio_Africanus,,,Defeated Hannibal at Zama; cognomen Africanus for Africa campaign.,probable
,William Baker,William,Baker,sugar baker,crime,,England,,1750,direct,4,Baker,William Baker was indicted as a sugar baker a trade matching his surname at the Old Bailey in 1750.,English occupational surname (baker),birth_name,https://www.oldbaileyonline.org/record/t17501205-75,,https://en.wikipedia.org/wiki/Nominative_determinism,Trial for forging tea warrants; 1750 predates surname-as-coincidence era but post-descriptive naming.,verified
,Ten Million,Ten,Million,minor league baseball outfielder,sports,Northwestern League,United States,1889,1964,other,3,Million,Ten Million was given his unusual forename by a grandmother and played pre-WWI Northwestern League baseball.,Given name Ten; surname Million,birth_name,https://en.wikipedia.org/wiki/Ten_Million,,https://en.wikipedia.org/wiki/Aptronym,Featured in Spokesman-Review Names Figure in Sports Careers (1912).,verified
,Louis Agassiz,Louis,Agassiz,naturalist,science,Harvard University,Switzerland,1807,1873,other,2,Agassiz,Agassiz has no documented English link though he founded American glacial geology.,,birth_name,https://en.wikipedia.org/wiki/Louis_Agassiz,,,Promoted catastrophism and ice-age theory.,borderline
,Charles Lyell,Charles,Lyell,geologist,science,,Scotland,1797,1875,other,2,Lyell,Lyell has no documented semantic link though Principles of Geology shaped Darwin.,,birth_name,https://en.wikipedia.org/wiki/Charles_Lyell,,,Uniformitarianism champion.,borderline
,Alfred Russel Wallace,Alfred,Wallace,naturalist,science,,England,1823,1913,semantic,2,Wallace,Wallace suggests a wall only weakly for the co-discoverer of natural selection.,English topographic: wall,birth_name,https://en.wikipedia.org/wiki/Alfred_Russel_Wallace,https://www.etymonline.com/word/wall,,Independent discovery of evolution by natural selection.,borderline
,Thomas Huxley,Thomas,Huxley,biologist,science,,England,1825,1895,other,2,Huxley,Huxley has no documented name meaning though he was Darwin's Bulldog.,,birth_name,https://en.wikipedia.org/wiki/Thomas_Henry_Huxley,,,Coined agnostic; championed evolution.,borderline
,Clara Barton,Clara,Barton,nurse and Red Cross founder,medicine,American Red Cross,United States,1821,1912,semantic,2,Barton,Barton is a place-name surname with no strong link to nursing the wounded.,,birth_name,https://en.wikipedia.org/wiki/Clara_Barton,,,Founded American Red Cross; Angel of the Battlefield.,borderline
,Dorothea Dix,Dorothea,Dix,nurse reformer,medicine,,United States,1802,1887,other,2,Dix,Dix offers no documented link to her asylum and battlefield nursing reforms.,,birth_name,https://en.wikipedia.org/wiki/Dorothea_Dix,,,Superintendent of Union Army nurses.,borderline
,William Cowper,William,Cowper,anatomist,medicine,St Thomas's Hospital,England,1666,1709,semantic,2,Cowper,Cowper describes glands he discovered though the surname is unrelated to anatomy.,Surname Cowper; Cowper's glands eponym,birth_name,https://en.wikipedia.org/wiki/William_Cowper_(anatomist),,,Described Cowper's glands; not the poet.,borderline
,Harold Wordsworth Barber,Harold Wordsworth,Barber,dermatologist,medicine,,England,1886,1955,wordplay,4,Barber,Barber evokes barber-surgeon tradition fitting an English dermatologist of Barber syndrome.,English: barber,birth_name,https://en.wikipedia.org/wiki/Harold_Wordsworth_Barber,,https://www.umb.edu.pl/photo/pliki/progress-file/phs/phs_2013_2/171-174_ohry.pdf,Middle name Wordsworth is poetic echo not occupational.,verified
,Meriwether Lewis,Meriwether,Lewis,explorer,science,Corps of Discovery,United States,1774,1809,other,2,Lewis,Lewis has no documented link to exploration though he co-led the Corps of Discovery.,,birth_name,https://en.wikipedia.org/wiki/Meriwether_Lewis,,,Lewis and Clark Expedition 1804–1806.,borderline
,William Clark,William,Clark,explorer,science,Corps of Discovery,United States,1770,1838,other,2,Clark,Clark is a clerk-derived surname with no strong link to his mapping of the Louisiana Purchase.,English: clerk,birth_name,https://en.wikipedia.org/wiki/William_Clark_(explorer),https://www.etymonline.com/word/clerk,,Co-leader of Lewis and Clark Expedition.,borderline
,Gaius Plinius Secundus,Gaius,Plinius,Roman author and naturalist,science,Roman Empire,Roman Empire,23,79,other,3,Plinius,Pliny the Elder wrote Natural History but Plinius is a gentilicium not a descriptive cognomen.,,birth_name,https://en.wikipedia.org/wiki/Pliny_the_Elder,,,Died investigating the eruption of Vesuvius.,borderline
,William Wilkinson,William,Wilkinson,baker,crime,,England,,1831,semantic,3,Wilkinson,Wilkinson was a journeyman baker robbed by his employee at the Old Bailey in 1831.,Patronymic; not Baker,birth_name,https://www.oldbaileyonline.org/record/t18311201-16,,,Victim not defendant; surname fit is weak but occupation confirmed.,borderline
,Fielder Jones,Fielder,Jones,center fielder and manager,sports,Chicago White Sox,United States,1871,1934,direct,5,Fielder,His given name Fielder matches his position as a major league center fielder and player-manager.,Given name Fielder,birth_name,https://en.wikipedia.org/wiki/Fielder_Jones,,https://en.wikipedia.org/wiki/Aptronym,Managed 1906 Hitless Wonders World Series champions.,verified
,Robert Hooke,Robert,Hooke,natural philosopher,science,Royal Society,England,1635,1703,semantic,5,Hooke,Hooke's law embeds his surname in the elasticity principle he published in 1660.,Surname Hooke; Hooke's law eponym,birth_name,https://en.wikipedia.org/wiki/Robert_Hooke,,,Also coined the term cell in biology.,verified
,James Joule,James,Joule,physicist,science,,England,1818,1889,direct,5,Joule,The joule unit of energy is named directly for the experimenter who quantified heat and work.,Surname Joule; SI unit eponym,birth_name,https://en.wikipedia.org/wiki/James_Prescott_Joule,,,Measured the mechanical equivalent of heat.,verified
,William Gilbert,William,Gilbert,physician and natural philosopher,science,,England,1544,1603,semantic,4,Gilbert,Gilbert demonstrated terrestrial magnetism in De Magnete founding the field later linked to his surname.,Surname Gilbert; gauss unit context,birth_name,https://en.wikipedia.org/wiki/William_Gilbert_(physician),,,Court physician to Elizabeth I.,verified
,Michael Faraday,Michael,Faraday,chemist and physicist,science,Royal Institution,England,1791,1867,semantic,4,Faraday,The farad unit of capacitance honors this discoverer of electromagnetic induction.,Surname Faraday; farad eponym,birth_name,https://en.wikipedia.org/wiki/Michael_Faraday,,,Invented the electric dynamo and motor.,verified
,William Painter,William,Painter,inventor,science,Crown Cork and Seal Company,United States,1838,1906,direct,5,Painter,Painter invented the crown cork bottle cap and founded the Crown Cork and Seal Company.,English: painter (coater),birth_name,https://en.wikipedia.org/wiki/William_Painter_(inventor),,,Crown cap still standard on glass bottles.,verified
,Alexander Burns Wallace,Alexander Burns,Wallace,plastic surgeon,medicine,Bangour General Hospital,Scotland,1906,1974,semantic,5,Burns,Wallace introduced the Rule of Nines for estimating burn surface area in The Lancet in 1951.,Middle name Burns; Wallace Rule of Nines,birth_name,https://en.wikipedia.org/wiki/Alexander_Burns_Wallace,,https://en.wikipedia.org/wiki/Nominative_determinism,Birth post-1920 but historical surgical eponym.,verified
,Sir Edward Coke,Edward,Coke,jurist and Attorney General,law,,England,1552,1634,phonetic,3,Coke,Coke is pronounced cook in his era a faint homophone echo for the author of Institutes of the Lawes of England.,English surname Coke (cook homophone),birth_name,https://en.wikipedia.org/wiki/Edward_Coke,,,Prosecuted Gunpowder Plotters.,probable
,John Clark,John,Clark,baker,crime,,England,,1809,semantic,2,Clark,John Clark was a baker whose journeyman stole bread in an 1809 Old Bailey trial.,English: clerk homophone only,birth_name,https://www.oldbaileyonline.org/record/t18091206-58,,,Surname Clark is weak; occupation confirmed in trial.,borderline
,Evangelista Torricelli,Evangelista,Torricelli,physicist and mathematician,science,,Italy,1608,1647,other,3,Torricelli,Torricelli invented the mercury barometer though his surname has no documented semantic link.,,birth_name,https://en.wikipedia.org/wiki/Evangelista_Torricelli,,,Student of Galileo.,borderline
,Hosegood (Shooters Hill hosier),,Hosegood,hosier,trades,Shooters Hill district,England,,,direct,3,Hosegood,A hosier surnamed Hosegood was listed at Shooters Hill in the 1888 Kentish Note Book.,English: hose + good,unknown,https://en.wikipedia.org/wiki/Kentish_Note_Book,https://www.etymonline.com/word/hose,https://en.wikipedia.org/wiki/Nominative_determinism,Individual not identified in parish records; Rennick ground rules apply.,borderline
,Sales (Shooters Hill auctioneer),,Sales,auctioneer,business,Shooters Hill district,England,,,direct,4,Sales,An auctioneer surnamed Sales was listed at Shooters Hill in the 1888 Kentish Note Book.,English: sales,unknown,https://en.wikipedia.org/wiki/Kentish_Note_Book,https://www.etymonline.com/word/sale,https://en.wikipedia.org/wiki/Nominative_determinism,Individual not identified in parish records; Rennick ground rules apply.,borderline
,Cuff (Shooters Hill draper),,Cuff,draper,trades,Shooters Hill district,England,,,semantic,4,Cuff,A draper surnamed Cuff was listed at Shooters Hill in the 1888 Kentish Note Book.,English: cuff (sleeve edge),unknown,https://en.wikipedia.org/wiki/Kentish_Note_Book,https://www.etymonline.com/word/cuff,https://en.wikipedia.org/wiki/Nominative_determinism,Individual not identified in parish records; Rennick ground rules apply.,borderline
,Percival Pott,Percival,Pott,surgeon,medicine,St Bartholomew's Hospital,England,1714,1788,semantic,4,Pott,Pott's disease and Pott's fracture were named for this surgeon who linked spinal deformity to tuberculosis.,Surname Pott; Pott's disease eponym,birth_name,https://en.wikipedia.org/wiki/Percivall_Pott,,,Also described chimney-sweep carcinoma.,verified
,Sir Astley Paston Cooper,Astley,Cooper,surgeon and anatomist,medicine,Guy's Hospital,England,1768,1841,semantic,3,Cooper,Cooper denotes a barrel-maker though by 1800 his surname persisted while he became the leading surgeon of his generation.,English occupational: cooper (barrel-maker),birth_name,https://en.wikipedia.org/wiki/Astley_Cooper,https://www.etymonline.com/word/cooper,,Serjeant-Surgeon to George IV; ligated abdominal aorta.,verified
,Henry Bessemer,Henry,Bessemer,inventor and engineer,science,,England,1813,1898,semantic,4,Bessemer,The Bessemer steel process he patented in 1856 made his surname synonymous with mass steel production.,Surname Bessemer; Bessemer process eponym,birth_name,https://en.wikipedia.org/wiki/Henry_Bessemer,,,Also invented an early solar furnace and typesetting machine.,verified
,Publius Valerius Publicola,Publius,Publicola,Roman consul and statesman,politics,Roman Republic,Roman Republic,,-503,translation,5,Publicola,Publicola means friend of the people in Latin fitting a consul who helped overthrow the monarchy.,Latin: populus (people) + cola (friend),birth_name,https://en.wikipedia.org/wiki/Publius_Valerius_Publicola,https://en.wiktionary.org/wiki/publicola,,Cognomen added after expelling Tarquin; not Quintus Pedius Publicola.,verified
,Mercy Otis Warren,Mercy Otis,Warren,historian and playwright,politics,,United States,1728,1814,semantic,4,Mercy,Mercy is a Puritan virtue name borne by the Revolutionary historian who wrote a three-volume history of the war.,Puritan virtue name: mercy,birth_name,https://en.wikipedia.org/wiki/Mercy_Otis_Warren,https://www.etymonline.com/word/mercy,,Sister of James Otis; advocated Bill of Rights.,verified
,William Makepeace Thackeray,William Makepeace,Thackeray,novelist,arts,,England,1811,1863,semantic,4,Makepeace,Makepeace is a virtue middle name fitting the satirist of vanity and social conflict in Vanity Fair.,English virtue name: make peace,birth_name,https://en.wikipedia.org/wiki/William_Makepeace_Thackeray,https://www.etymonline.com/word/peace,,Given name William; Makepeace from maternal family.,verified
,Patience Wright,Patience,Wright,wax sculptor,arts,,United States,1725,1786,semantic,3,Patience,Patience is a Puritan virtue name for an artist who modeled lifelike wax portraits requiring painstaking detail.,Puritan virtue name: patience,birth_name,https://en.wikipedia.org/wiki/Patience_Wright,https://www.etymonline.com/word/patience,,American Revolutionary spy; first recognized American-born sculptor.,verified
,Benjamin Rush,Benjamin,Rush,physician and signer of the Declaration,medicine,University of Pennsylvania,United States,1745,1813,semantic,3,Rush,Rush suggests urgency fitting the physician who championed bloodletting and treated yellow-fever epidemics.,English: rush (hurry),birth_name,https://en.wikipedia.org/wiki/Benjamin_Rush,https://www.etymonline.com/word/rush,,Father of American psychiatry; signed Declaration of Independence.,probable
